episode,phase,evader_baseline,n_pursuers,n_evaders,winner,evader_win,turns,flag_transfers,total_reward,epsilon
0,train,1,4,4,Pursuers,0,14,1,23.471,0.2
1,train,1,4,4,Pursuers,0,6,0,59.057,0.2
2,train,1,4,4,Pursuers,0,6,0,56.357,0.2
3,train,1,4,4,Pursuers,0,6,0,57.857,0.2
4,train,1,4,4,Pursuers,0,6,0,54.857,0.2
5,train,1,4,4,Pursuers,0,6,0,58.257,0.2
6,train,1,4,4,Pursuers,0,6,0,57.857,0.2
7,train,1,4,4,Pursuers,0,7,0,53.357,0.2
8,train,1,4,4,Pursuers,0,7,0,50.357,0.2
9,train,1,4,4,Pursuers,0,8,0,43.714,0.2
10,train,1,4,4,Pursuers,0,6,0,58.257,0.2
11,train,1,4,4,Pursuers,0,12,1,43.324,0.2
12,train,1,4,4,Pursuers,0,7,0,50.414,0.2
13,train,1,4,4,Pursuers,0,6,0,58.257,0.2
14,train,1,4,4,Pursuers,0,6,0,58.257,0.2
15,train,1,4,4,Pursuers,0,6,0,58.257,0.2
16,train,1,4,4,Pursuers,0,6,0,56.357,0.2
17,train,1,4,4,Pursuers,0,6,0,58.657,0.2
18,train,1,4,4,Pursuers,0,6,0,58.257,0.2
19,train,1,4,4,Pursuers,0,6,0,56.357,0.2
20,train,1,4,4,Pursuers,0,6,0,58.257,0.2
21,train,1,4,4,Pursuers,0,6,0,58.257,0.2
22,train,1,4,4,Pursuers,0,6,0,57.857,0.2
23,train,1,4,4,Pursuers,0,6,0,56.457,0.2
24,train,1,4,4,Pursuers,0,6,0,58.257,0.2
25,train,1,4,4,Pursuers,0,6,0,58.257,0.2
26,train,1,4,4,Pursuers,0,6,0,56.057,0.2
27,train,1,4,4,Pursuers,0,6,0,58.257,0.2
28,train,1,4,4,Pursuers,0,12,1,41.857,0.2
29,train,1,4,4,Pursuers,0,6,0,55.457,0.2
30,train,1,4,4,Pursuers,0,6,0,56.057,0.2
31,train,1,4,4,Pursuers,0,6,0,57.457,0.2
32,train,1,4,4,Pursuers,0,6,0,58.257,0.2
33,train,1,4,4,Pursuers,0,12,1,44.157,0.2
34,train,1,4,4,Pursuers,0,6,0,58.257,0.2
35,train,1,4,4,Pursuers,0,6,0,57.857,0.2
36,train,1,4,4,Pursuers,0,6,0,58.057,0.2
37,train,1,4,4,Pursuers,0,6,0,58.257,0.2
38,train,1,4,4,Pursuers,0,12,1,37.457,0.2
39,train,1,4,4,Pursuers,0,6,0,57.857,0.2
40,train,1,4,4,Pursuers,0,6,0,58.257,0.2
41,train,1,4,4,Pursuers,0,7,0,49.057,0.2
42,train,1,4,4,Pursuers,0,6,0,58.457,0.2
43,train,1,4,4,Pursuers,0,12,1,43.257,0.2
44,train,1,4,4,Pursuers,0,6,0,58.257,0.2
45,train,1,4,4,Pursuers,0,6,0,58.257,0.2
46,train,1,4,4,Pursuers,0,6,0,58.257,0.2
47,train,1,4,4,Pursuers,0,6,0,58.257,0.2
48,train,1,4,4,Pursuers,0,6,0,57.857,0.2
49,train,1,4,4,Pursuers,0,29,3,6.819,0.2
50,train,1,4,4,Pursuers,0,12,1,39.757,0.2
51,train,1,4,4,Pursuers,0,12,1,45.457,0.2
52,train,1,4,4,Pursuers,0,6,0,58.257,0.2
53,train,1,4,4,Pursuers,0,6,0,57.857,0.2
54,train,1,4,4,Pursuers,0,6,0,58.257,0.2
55,train,1,4,4,Pursuers,0,6,0,57.257,0.2
56,train,1,4,4,Pursuers,0,6,0,58.257,0.2
57,train,1,4,4,Pursuers,0,6,0,58.257,0.2
58,train,1,4,4,Pursuers,0,6,0,58.257,0.2
59,train,1,4,4,Pursuers,0,25,3,-2.343,0.2
60,train,1,4,4,Pursuers,0,6,0,58.257,0.2
61,train,1,4,4,Pursuers,0,6,0,58.257,0.2
62,train,1,4,4,Pursuers,0,6,0,59.057,0.2
63,train,1,4,4,Pursuers,0,6,0,55.957,0.2
64,train,1,4,4,Pursuers,0,6,0,57.857,0.2
65,train,1,4,4,Pursuers,0,6,0,56.957,0.2
66,train,1,4,4,Pursuers,0,6,0,59.057,0.2
67,train,1,4,4,Pursuers,0,6,0,58.257,0.2
68,train,1,4,4,Pursuers,0,6,0,58.257,0.2
69,train,1,4,4,Pursuers,0,6,0,59.657,0.2
70,train,1,4,4,Pursuers,0,6,0,58.257,0.2
71,train,1,4,4,Pursuers,0,6,0,57.857,0.2
72,train,1,4,4,Pursuers,0,6,0,56.357,0.2
73,train,1,4,4,Pursuers,0,6,0,58.257,0.2
74,train,1,4,4,Pursuers,0,6,0,59.057,0.2
75,train,1,4,4,Pursuers,0,6,0,58.257,0.2
76,train,1,4,4,Pursuers,0,6,0,58.257,0.2
77,train,1,4,4,Pursuers,0,6,0,58.257,0.2
78,train,1,4,4,Pursuers,0,6,0,58.257,0.2
79,train,1,4,4,Pursuers,0,6,0,58.457,0.2
80,train,1,4,4,Pursuers,0,6,0,57.857,0.2
81,train,1,4,4,Pursuers,0,13,1,39.29,0.2
82,train,1,4,4,Pursuers,0,7,0,50.657,0.2
83,train,1,4,4,Pursuers,0,6,0,58.057,0.2
84,train,1,4,4,Pursuers,0,6,0,56.657,0.2
85,train,1,4,4,Pursuers,0,6,0,58.257,0.2
86,train,1,4,4,Pursuers,0,12,1,39.457,0.2
87,train,1,4,4,Pursuers,0,6,0,56.057,0.2
88,train,1,4,4,Pursuers,0,6,0,57.857,0.2
89,train,1,4,4,Pursuers,0,6,0,58.257,0.2
90,train,1,4,4,Pursuers,0,6,0,57.257,0.2
91,train,1,4,4,Pursuers,0,6,0,56.857,0.2
92,train,1,4,4,Pursuers,0,6,0,57.857,0.2
93,train,1,4,4,Pursuers,0,6,0,58.257,0.2
94,train,1,4,4,Pursuers,0,6,0,57.657,0.2
95,train,1,4,4,Pursuers,0,6,0,56.857,0.2
96,train,1,4,4,Pursuers,0,6,0,58.257,0.2
97,train,1,4,4,Pursuers,0,6,0,58.657,0.2
98,train,1,4,4,Pursuers,0,6,0,58.457,0.2
99,train,1,4,4,Pursuers,0,6,0,58.257,0.2
100,train,1,4,4,Pursuers,0,6,0,58.257,0.2
101,train,1,4,4,Pursuers,0,6,0,58.257,0.2
102,train,1,4,4,Pursuers,0,6,0,59.057,0.2
103,train,1,4,4,Pursuers,0,6,0,56.657,0.2
104,train,1,4,4,Pursuers,0,6,0,58.257,0.2
105,train,1,4,4,Pursuers,0,6,0,58.257,0.2
106,train,1,4,4,Pursuers,0,6,0,57.857,0.2
107,train,1,4,4,Pursuers,0,6,0,58.257,0.2
108,train,1,4,4,Pursuers,0,6,0,58.257,0.2
109,train,1,4,4,Pursuers,0,6,0,58.257,0.2
110,train,1,4,4,Pursuers,0,19,1,32.857,0.2
111,train,1,4,4,Pursuers,0,6,0,58.257,0.2
112,train,1,4,4,Pursuers,0,6,0,58.257,0.2
113,train,1,4,4,Pursuers,0,13,1,40.743,0.2
114,train,1,4,4,Pursuers,0,6,0,58.257,0.2
115,train,1,4,4,Pursuers,0,20,1,22.024,0.2
116,train,1,4,4,Pursuers,0,12,1,41.257,0.2
117,train,1,4,4,Pursuers,0,26,3,-2.743,0.2
118,train,1,4,4,Pursuers,0,6,0,58.257,0.2
119,train,1,4,4,Pursuers,0,6,0,56.657,0.2
120,train,1,4,4,Pursuers,0,6,0,56.057,0.2
121,train,1,4,4,Pursuers,0,6,0,58.457,0.2
122,train,1,4,4,Pursuers,0,6,0,55.457,0.2
123,train,1,4,4,Pursuers,0,12,1,33.457,0.2
124,train,1,4,4,Pursuers,0,6,0,56.857,0.2
125,train,1,4,4,Pursuers,0,6,0,57.457,0.2
126,train,1,4,4,Pursuers,0,6,0,58.257,0.2
127,train,1,4,4,Pursuers,0,6,0,56.657,0.2
128,train,1,4,4,Pursuers,0,12,1,40.957,0.2
129,train,1,4,4,Pursuers,0,6,0,58.257,0.2
130,train,1,4,4,Pursuers,0,6,0,58.257,0.2
131,train,1,4,4,Pursuers,0,6,0,57.457,0.2
132,train,1,4,4,Pursuers,0,6,0,57.857,0.2
133,train,1,4,4,Pursuers,0,6,0,57.857,0.2
134,train,1,4,4,Pursuers,0,6,0,58.257,0.2
135,train,1,4,4,Pursuers,0,6,0,55.657,0.2
136,train,1,4,4,Pursuers,0,6,0,58.257,0.2
137,train,1,4,4,Pursuers,0,6,0,58.257,0.2
138,train,1,4,4,Pursuers,0,6,0,58.257,0.2
139,train,1,4,4,Pursuers,0,6,0,58.257,0.2
140,train,1,4,4,Pursuers,0,6,0,58.257,0.2
141,train,1,4,4,Pursuers,0,6,0,57.857,0.2
142,train,1,4,4,Pursuers,0,6,0,57.457,0.2
143,train,1,4,4,Pursuers,0,6,0,56.857,0.2
144,train,1,4,4,Pursuers,0,6,0,56.057,0.2
145,train,1,4,4,Pursuers,0,6,0,58.257,0.2
146,train,1,4,4,Pursuers,0,6,0,58.257,0.2
147,train,1,4,4,Pursuers,0,6,0,57.657,0.2
148,train,1,4,4,Pursuers,0,12,1,38.557,0.2
149,train,1,4,4,Pursuers,0,6,0,59.457,0.2
150,train,1,4,4,Pursuers,0,12,1,41.657,0.2
151,train,1,4,4,Pursuers,0,6,0,57.457,0.2
152,train,1,4,4,Pursuers,0,6,0,57.857,0.2
153,train,1,4,4,Pursuers,0,6,0,56.657,0.2
154,train,1,4,4,Pursuers,0,6,0,55.457,0.2
155,train,1,4,4,Pursuers,0,6,0,58.257,0.2
156,train,1,4,4,Pursuers,0,6,0,56.057,0.2
157,train,1,4,4,Pursuers,0,6,0,58.457,0.2
158,train,1,4,4,Pursuers,0,6,0,56.657,0.2
159,train,1,4,4,Pursuers,0,12,1,39.357,0.2
160,train,1,4,4,Pursuers,0,6,0,57.857,0.2
161,train,1,4,4,Pursuers,0,6,0,57.457,0.2
162,train,1,4,4,Pursuers,0,6,0,57.857,0.2
163,train,1,4,4,Pursuers,0,6,0,57.857,0.2
164,train,1,4,4,Pursuers,0,13,1,34.657,0.2
165,train,1,4,4,Pursuers,0,6,0,56.457,0.2
166,train,1,4,4,Pursuers,0,6,0,57.857,0.2
167,train,1,4,4,Pursuers,0,6,0,58.257,0.2
168,train,1,4,4,Pursuers,0,6,0,56.257,0.2
169,train,1,4,4,Pursuers,0,6,0,57.257,0.2
170,train,1,4,4,Pursuers,0,20,2,17.724,0.2
171,train,1,4,4,Pursuers,0,6,0,58.257,0.2
172,train,1,4,4,Pursuers,0,12,1,39.157,0.2
173,train,1,4,4,Pursuers,0,6,0,58.457,0.2
174,train,1,4,4,Pursuers,0,6,0,56.057,0.2
175,train,1,4,4,Pursuers,0,6,0,58.257,0.2
176,train,1,4,4,Pursuers,0,6,0,56.357,0.2
177,train,1,4,4,Pursuers,0,6,0,58.257,0.2
178,train,1,4,4,Pursuers,0,6,0,57.857,0.2
179,train,1,4,4,Pursuers,0,12,1,33.057,0.2
180,train,1,4,4,Pursuers,0,13,1,30.424,0.2
181,train,1,4,4,Pursuers,0,6,0,55.657,0.2
182,train,1,4,4,Pursuers,0,6,0,57.857,0.2
183,train,1,4,4,Pursuers,0,6,0,59.657,0.2
184,train,1,4,4,Pursuers,0,6,0,57.857,0.2
185,train,1,4,4,Pursuers,0,6,0,57.857,0.2
186,train,1,4,4,Pursuers,0,6,0,58.257,0.2
187,train,1,4,4,Pursuers,0,6,0,59.657,0.2
188,train,1,4,4,Pursuers,0,6,0,59.657,0.2
189,train,1,4,4,Pursuers,0,6,0,56.057,0.2
190,train,1,4,4,Pursuers,0,6,0,56.057,0.2
191,train,1,4,4,Pursuers,0,6,0,58.457,0.2
192,train,1,4,4,Pursuers,0,12,1,41.043,0.2
193,train,1,4,4,Pursuers,0,12,1,43.771,0.2
194,train,1,4,4,Pursuers,0,6,0,58.257,0.2
195,train,1,4,4,Pursuers,0,6,0,56.657,0.2
196,train,1,4,4,Pursuers,0,6,0,58.257,0.2
197,train,1,4,4,Pursuers,0,6,0,57.857,0.2
198,train,1,4,4,Pursuers,0,6,0,58.257,0.2
199,train,1,4,4,Pursuers,0,6,0,57.857,0.2
0,eval,1,4,4,Pursuers,0,6,0,,0.0
1,eval,1,4,4,Pursuers,0,6,0,,0.0
2,eval,1,4,4,Pursuers,0,6,0,,0.0
3,eval,1,4,4,Pursuers,0,6,0,,0.0
4,eval,1,4,4,Pursuers,0,6,0,,0.0
5,eval,1,4,4,Pursuers,0,6,0,,0.0
6,eval,1,4,4,Pursuers,0,6,0,,0.0
7,eval,1,4,4,Pursuers,0,6,0,,0.0
8,eval,1,4,4,Pursuers,0,6,0,,0.0
9,eval,1,4,4,Pursuers,0,6,0,,0.0
10,eval,1,4,4,Pursuers,0,6,0,,0.0
11,eval,1,4,4,Pursuers,0,6,0,,0.0
12,eval,1,4,4,Pursuers,0,6,0,,0.0
13,eval,1,4,4,Pursuers,0,6,0,,0.0
14,eval,1,4,4,Pursuers,0,6,0,,0.0
15,eval,1,4,4,Pursuers,0,6,0,,0.0
16,eval,1,4,4,Pursuers,0,6,0,,0.0
17,eval,1,4,4,Pursuers,0,6,0,,0.0
18,eval,1,4,4,Pursuers,0,6,0,,0.0
19,eval,1,4,4,Pursuers,0,6,0,,0.0
0,train,1,4,6,Pursuers,0,7,0,48.581,0.2
1,train,1,4,6,Pursuers,0,12,1,38.108,0.2
2,train,1,4,6,Pursuers,0,20,2,5.706,0.2
3,train,1,4,6,Pursuers,0,6,0,54.108,0.2
4,train,1,4,6,Pursuers,0,12,1,28.181,0.2
5,train,1,4,6,Pursuers,0,22,3,7.647,0.2
6,train,1,4,6,Pursuers,0,12,1,38.592,0.2
7,train,1,4,6,Pursuers,0,7,0,45.908,0.2
8,train,1,4,6,Pursuers,0,23,2,-11.713,0.2
9,train,1,4,6,Pursuers,0,13,1,33.392,0.2
10,train,1,4,6,Pursuers,0,12,1,38.119,0.2
11,train,1,4,6,Pursuers,0,13,1,29.377,0.2
12,train,1,4,6,Pursuers,0,50,7,-77.342,0.2
13,train,1,4,6,Pursuers,0,12,1,35.792,0.2
14,train,1,4,6,Pursuers,0,20,2,13.148,0.2
15,train,1,4,6,Pursuers,0,12,1,39.592,0.2
16,train,1,4,6,Pursuers,0,21,2,7.517,0.2
17,train,1,4,6,Pursuers,0,7,0,44.908,0.2
18,train,1,4,6,Pursuers,0,20,1,17.071,0.2
19,train,1,4,6,Pursuers,0,31,4,-31.442,0.2
20,train,1,4,6,Pursuers,0,12,1,37.308,0.2
21,train,1,4,6,Pursuers,0,12,1,40.192,0.2
22,train,1,4,6,Pursuers,0,12,1,34.152,0.2
23,train,1,4,6,Pursuers,0,6,0,55.381,0.2
24,train,1,4,6,Pursuers,0,6,0,55.981,0.2
25,train,1,4,6,Pursuers,0,6,0,55.381,0.2
26,train,1,4,6,Pursuers,0,6,0,55.581,0.2
27,train,1,4,6,Pursuers,0,6,0,56.781,0.2
28,train,1,4,6,Pursuers,0,6,0,57.381,0.2
29,train,1,4,6,Pursuers,0,6,0,54.708,0.2
30,train,1,4,6,Pursuers,0,6,0,55.981,0.2
31,train,1,4,6,Pursuers,0,6,0,55.581,0.2
32,train,1,4,6,Pursuers,0,6,0,55.381,0.2
33,train,1,4,6,Pursuers,0,6,0,55.981,0.2
34,train,1,4,6,Pursuers,0,7,0,51.181,0.2
35,train,1,4,6,Pursuers,0,6,0,55.381,0.2
36,train,1,4,6,Pursuers,0,26,5,-4.864,0.2
37,train,1,4,6,Pursuers,0,6,0,55.581,0.2
38,train,1,4,6,Pursuers,0,6,0,55.381,0.2
39,train,1,4,6,Pursuers,0,6,0,55.981,0.2
40,train,1,4,6,Pursuers,0,6,0,55.381,0.2
41,train,1,4,6,Pursuers,0,6,0,55.381,0.2
42,train,1,4,6,Pursuers,0,6,0,54.581,0.2
43,train,1,4,6,Pursuers,0,6,0,56.181,0.2
44,train,1,4,6,Pursuers,0,6,0,55.981,0.2
45,train,1,4,6,Pursuers,0,6,0,54.581,0.2
46,train,1,4,6,Pursuers,0,6,0,55.981,0.2
47,train,1,4,6,Pursuers,0,6,0,55.381,0.2
48,train,1,4,6,Pursuers,0,6,0,55.381,0.2
49,train,1,4,6,Pursuers,0,6,0,53.781,0.2
50,train,1,4,6,Pursuers,0,12,1,36.581,0.2
51,train,1,4,6,Pursuers,0,36,4,-27.853,0.2
52,train,1,4,6,Pursuers,0,6,0,55.581,0.2
53,train,1,4,6,Pursuers,0,12,1,41.992,0.2
54,train,1,4,6,Pursuers,0,6,0,56.181,0.2
55,train,1,4,6,Pursuers,0,6,0,55.981,0.2
56,train,1,4,6,Pursuers,0,6,0,55.381,0.2
57,train,1,4,6,Pursuers,0,6,0,55.581,0.2
58,train,1,4,6,Pursuers,0,6,0,55.981,0.2
59,train,1,4,6,Pursuers,0,6,0,54.581,0.2
60,train,1,4,6,Pursuers,0,6,0,53.781,0.2
61,train,1,4,6,Pursuers,0,6,0,57.381,0.2
62,train,1,4,6,Pursuers,0,6,0,56.781,0.2
63,train,1,4,6,Pursuers,0,6,0,55.981,0.2
64,train,1,4,6,Pursuers,0,6,0,54.981,0.2
65,train,1,4,6,Pursuers,0,6,0,53.981,0.2
66,train,1,4,6,Pursuers,0,6,0,56.181,0.2
67,train,1,4,6,Pursuers,0,6,0,56.581,0.2
68,train,1,4,6,Pursuers,0,6,0,56.781,0.2
69,train,1,4,6,Pursuers,0,6,0,55.981,0.2
70,train,1,4,6,Pursuers,0,7,0,51.181,0.2
71,train,1,4,6,Pursuers,0,12,1,27.481,0.2
72,train,1,4,6,Pursuers,0,6,0,55.581,0.2
73,train,1,4,6,Pursuers,0,21,2,10.265,0.2
74,train,1,4,6,Pursuers,0,6,0,55.981,0.2
75,train,1,4,6,Pursuers,0,6,0,56.181,0.2
76,train,1,4,6,Pursuers,0,6,0,56.181,0.2
77,train,1,4,6,Pursuers,0,12,1,42.108,0.2
78,train,1,4,6,Pursuers,0,6,0,55.981,0.2
79,train,1,4,6,Pursuers,0,6,0,54.181,0.2
80,train,1,4,6,Pursuers,0,6,0,56.181,0.2
81,train,1,4,6,Pursuers,0,6,0,56.181,0.2
82,train,1,4,6,Pursuers,0,12,1,24.181,0.2
83,train,1,4,6,Pursuers,0,6,0,53.781,0.2
84,train,1,4,6,Pursuers,0,21,2,10.639,0.2
85,train,1,4,6,Pursuers,0,6,0,56.181,0.2
86,train,1,4,6,Pursuers,0,6,0,57.381,0.2
87,train,1,4,6,Pursuers,0,12,1,36.581,0.2
88,train,1,4,6,Pursuers,0,6,0,55.381,0.2
89,train,1,4,6,Pursuers,0,6,0,56.181,0.2
90,train,1,4,6,Pursuers,0,6,0,53.508,0.2
91,train,1,4,6,Pursuers,0,6,0,55.781,0.2
92,train,1,4,6,Pursuers,0,29,4,-8.883,0.2
93,train,1,4,6,Pursuers,0,6,0,55.581,0.2
94,train,1,4,6,Pursuers,0,6,0,56.781,0.2
95,train,1,4,6,Pursuers,0,6,0,55.581,0.2
96,train,1,4,6,Pursuers,0,6,0,56.181,0.2
97,train,1,4,6,Pursuers,0,6,0,55.981,0.2
98,train,1,4,6,Pursuers,0,6,0,55.381,0.2
99,train,1,4,6,Pursuers,0,6,0,55.981,0.2
100,train,1,4,6,Pursuers,0,18,2,18.281,0.2
101,train,1,4,6,Pursuers,0,12,1,40.192,0.2
102,train,1,4,6,Pursuers,0,12,1,24.081,0.2
103,train,1,4,6,Pursuers,0,6,0,55.181,0.2
104,train,1,4,6,Pursuers,0,6,0,53.781,0.2
105,train,1,4,6,Pursuers,0,6,0,56.781,0.2
106,train,1,4,6,Pursuers,0,6,0,56.181,0.2
107,train,1,4,6,Pursuers,0,21,3,22.114,0.2
108,train,1,4,6,Pursuers,0,6,0,55.181,0.2
109,train,1,4,6,Pursuers,0,6,0,55.981,0.2
110,train,1,4,6,Pursuers,0,6,0,54.581,0.2
111,train,1,4,6,Pursuers,0,6,0,55.981,0.2
112,train,1,4,6,Pursuers,0,41,6,-56.577,0.2
113,train,1,4,6,Pursuers,0,6,0,55.781,0.2
114,train,1,4,6,Pursuers,0,6,0,55.381,0.2
115,train,1,4,6,Pursuers,0,22,3,6.681,0.2
116,train,1,4,6,Pursuers,0,6,0,55.981,0.2
117,train,1,4,6,Pursuers,0,6,0,55.981,0.2
118,train,1,4,6,Pursuers,0,12,1,39.981,0.2
119,train,1,4,6,Pursuers,0,12,1,34.392,0.2
120,train,1,4,6,Pursuers,0,6,0,52.908,0.2
121,train,1,4,6,Pursuers,0,6,0,55.381,0.2
122,train,1,4,6,Pursuers,0,6,0,55.981,0.2
123,train,1,4,6,Pursuers,0,6,0,56.181,0.2
124,train,1,4,6,Pursuers,0,6,0,55.581,0.2
125,train,1,4,6,Pursuers,0,6,0,56.181,0.2
126,train,1,4,6,Pursuers,0,6,0,54.108,0.2
127,train,1,4,6,Pursuers,0,6,0,55.581,0.2
128,train,1,4,6,Pursuers,0,6,0,56.181,0.2
129,train,1,4,6,Pursuers,0,6,0,55.981,0.2
130,train,1,4,6,Pursuers,0,6,0,57.381,0.2
131,train,1,4,6,Pursuers,0,6,0,54.581,0.2
132,train,1,4,6,Pursuers,0,6,0,54.981,0.2
133,train,1,4,6,Pursuers,0,6,0,55.981,0.2
134,train,1,4,6,Pursuers,0,12,1,40.581,0.2
135,train,1,4,6,Pursuers,0,12,1,35.581,0.2
136,train,1,4,6,Pursuers,0,6,0,53.981,0.2
137,train,1,4,6,Pursuers,0,6,0,55.381,0.2
138,train,1,4,6,Pursuers,0,6,0,56.181,0.2
139,train,1,4,6,Pursuers,0,12,1,41.652,0.2
140,train,1,4,6,Pursuers,0,6,0,53.508,0.2
141,train,1,4,6,Pursuers,0,6,0,55.181,0.2
142,train,1,4,6,Pursuers,0,6,0,54.981,0.2
143,train,1,4,6,Pursuers,0,6,0,55.981,0.2
144,train,1,4,6,Pursuers,0,6,0,55.181,0.2
145,train,1,4,6,Pursuers,0,6,0,55.981,0.2
146,train,1,4,6,Pursuers,0,6,0,55.381,0.2
147,train,1,4,6,Pursuers,0,6,0,55.381,0.2
148,train,1,4,6,Pursuers,0,6,0,55.181,0.2
149,train,1,4,6,Pursuers,0,12,1,39.319,0.2
150,train,1,4,6,Pursuers,0,12,1,42.695,0.2
151,train,1,4,6,Pursuers,0,6,0,55.981,0.2
152,train,1,4,6,Pursuers,0,6,0,56.181,0.2
153,train,1,4,6,Pursuers,0,6,0,55.381,0.2
154,train,1,4,6,Pursuers,0,6,0,54.108,0.2
155,train,1,4,6,Pursuers,0,6,0,55.381,0.2
156,train,1,4,6,Pursuers,0,6,0,54.708,0.2
157,train,1,4,6,Pursuers,0,6,0,54.108,0.2
158,train,1,4,6,Pursuers,0,6,0,55.381,0.2
159,train,1,4,6,Pursuers,0,6,0,55.981,0.2
160,train,1,4,6,Pursuers,0,6,0,56.781,0.2
161,train,1,4,6,Pursuers,0,6,0,52.308,0.2
162,train,1,4,6,Pursuers,0,6,0,53.781,0.2
163,train,1,4,6,Pursuers,0,6,0,56.181,0.2
164,train,1,4,6,Pursuers,0,6,0,55.581,0.2
165,train,1,4,6,Pursuers,0,6,0,55.981,0.2
166,train,1,4,6,Pursuers,0,6,0,55.381,0.2
167,train,1,4,6,Pursuers,0,6,0,56.781,0.2
168,train,1,4,6,Pursuers,0,6,0,57.381,0.2
169,train,1,4,6,Pursuers,0,39,3,-41.754,0.2
170,train,1,4,6,Pursuers,0,6,0,56.181,0.2
171,train,1,4,6,Pursuers,0,6,0,57.981,0.2
172,train,1,4,6,Pursuers,0,12,1,41.392,0.2
173,train,1,4,6,Pursuers,0,6,0,55.581,0.2
174,train,1,4,6,Pursuers,0,6,0,56.781,0.2
175,train,1,4,6,Pursuers,0,7,0,50.453,0.2
176,train,1,4,6,Pursuers,0,6,0,55.581,0.2
177,train,1,4,6,Pursuers,0,6,0,55.981,0.2
178,train,1,4,6,Pursuers,0,6,0,54.581,0.2
179,train,1,4,6,Pursuers,0,19,1,17.237,0.2
180,train,1,4,6,Pursuers,0,6,0,56.181,0.2
181,train,1,4,6,Pursuers,0,6,0,53.781,0.2
182,train,1,4,6,Pursuers,0,6,0,56.181,0.2
183,train,1,4,6,Pursuers,0,6,0,55.381,0.2
184,train,1,4,6,Pursuers,0,6,0,55.181,0.2
185,train,1,4,6,Pursuers,0,21,2,-1.416,0.2
186,train,1,4,6,Pursuers,0,6,0,55.981,0.2
187,train,1,4,6,Pursuers,0,6,0,54.581,0.2
188,train,1,4,6,Pursuers,0,20,1,11.658,0.2
189,train,1,4,6,Pursuers,0,6,0,55.181,0.2
190,train,1,4,6,Pursuers,0,6,0,55.381,0.2
191,train,1,4,6,Pursuers,0,12,1,35.82,0.2
192,train,1,4,6,Pursuers,0,6,0,55.181,0.2
193,train,1,4,6,Pursuers,0,6,0,54.581,0.2
194,train,1,4,6,Pursuers,0,6,0,55.981,0.2
195,train,1,4,6,Pursuers,0,12,1,31.981,0.2
196,train,1,4,6,Pursuers,0,6,0,55.581,0.2
197,train,1,4,6,Pursuers,0,6,0,55.381,0.2
198,train,1,4,6,Pursuers,0,6,0,55.381,0.2
199,train,1,4,6,Pursuers,0,6,0,56.181,0.2
0,eval,1,4,6,Pursuers,0,6,0,,0.0
1,eval,1,4,6,Pursuers,0,6,0,,0.0
2,eval,1,4,6,Pursuers,0,6,0,,0.0
3,eval,1,4,6,Pursuers,0,6,0,,0.0
4,eval,1,4,6,Pursuers,0,6,0,,0.0
5,eval,1,4,6,Pursuers,0,6,0,,0.0
6,eval,1,4,6,Pursuers,0,6,0,,0.0
7,eval,1,4,6,Pursuers,0,6,0,,0.0
8,eval,1,4,6,Pursuers,0,6,0,,0.0
9,eval,1,4,6,Pursuers,0,6,0,,0.0
10,eval,1,4,6,Pursuers,0,6,0,,0.0
11,eval,1,4,6,Pursuers,0,6,0,,0.0
12,eval,1,4,6,Pursuers,0,6,0,,0.0
13,eval,1,4,6,Pursuers,0,6,0,,0.0
14,eval,1,4,6,Pursuers,0,6,0,,0.0
15,eval,1,4,6,Pursuers,0,6,0,,0.0
16,eval,1,4,6,Pursuers,0,6,0,,0.0
17,eval,1,4,6,Pursuers,0,6,0,,0.0
18,eval,1,4,6,Pursuers,0,6,0,,0.0
19,eval,1,4,6,Pursuers,0,6,0,,0.0
0,train,1,4,8,Pursuers,0,95,37,-182.798,0.2
1,train,1,4,8,Pursuers,0,149,26,-321.811,0.2
2,train,1,4,8,Pursuers,0,77,17,-145.711,0.2
3,train,1,4,8,Pursuers,0,37,8,-39.289,0.2
4,train,1,4,8,Pursuers,0,90,14,-164.701,0.2
5,train,1,4,8,Pursuers,0,32,3,-14.071,0.2
6,train,1,4,8,Pursuers,0,38,7,-49.134,0.2
7,train,1,4,8,Evaders,1,200,84,-632.373,0.2
8,train,1,4,8,Evaders,1,200,55,-599.189,0.2
9,train,1,4,8,Pursuers,0,15,2,30.308,0.2
10,train,1,4,8,Pursuers,0,38,4,-49.159,0.2
11,train,1,4,8,Pursuers,0,6,0,55.781,0.2
12,train,1,4,8,Pursuers,0,11,1,41.681,0.2
13,train,1,4,8,Pursuers,0,171,45,-442.375,0.2
14,train,1,4,8,Pursuers,0,11,1,42.408,0.2
15,train,1,4,8,Pursuers,0,56,10,-117.973,0.2
16,train,1,4,8,Pursuers,0,116,20,-252.485,0.2
17,train,1,4,8,Pursuers,0,19,2,23.417,0.2
18,train,1,4,8,Pursuers,0,67,16,-66.156,0.2
19,train,1,4,8,Pursuers,0,6,0,53.981,0.2
20,train,1,4,8,Pursuers,0,11,1,39.208,0.2
21,train,1,4,8,Pursuers,0,20,2,10.19,0.2
22,train,1,4,8,Pursuers,0,46,8,-59.199,0.2
23,train,1,4,8,Pursuers,0,79,21,-140.307,0.2
24,train,1,4,8,Pursuers,0,20,2,8.349,0.2
25,train,1,4,8,Pursuers,0,181,46,-378.472,0.2
