episode,phase,evader_baseline,n_pursuers,n_evaders,winner,evader_win,turns,flag_transfers,total_reward,epsilon
93,train,1,6,8,Pursuers,0,5,0,89.405,0.2
94,train,1,6,8,Pursuers,0,5,0,91.705,0.2
95,train,1,6,8,Pursuers,0,5,0,87.105,0.2
96,train,1,6,8,Pursuers,0,5,0,90.705,0.2
97,train,1,6,8,Pursuers,0,5,0,89.014,0.2
98,train,1,6,8,Pursuers,0,5,0,89.014,0.2
99,train,1,6,8,Pursuers,0,5,0,89.614,0.2
100,train,1,6,8,Pursuers,0,29,5,-22.233,0.2
101,train,1,6,8,Pursuers,0,5,0,83.214,0.2
102,train,1,6,8,Pursuers,0,5,0,89.014,0.2
103,train,1,6,8,Pursuers,0,5,0,91.105,0.2
104,train,1,6,8,Pursuers,0,5,0,89.614,0.2
105,train,1,6,8,Pursuers,0,5,0,86.214,0.2
106,train,1,6,8,Pursuers,0,5,0,89.014,0.2
107,train,1,6,8,Pursuers,0,5,0,88.905,0.2
108,train,1,6,8,Pursuers,0,5,0,89.614,0.2
109,train,1,6,8,Pursuers,0,5,0,90.705,0.2
110,train,1,6,8,Pursuers,0,5,0,90.305,0.2
111,train,1,6,8,Pursuers,0,5,0,89.614,0.2
112,train,1,6,8,Pursuers,0,5,0,88.905,0.2
113,train,1,6,8,Pursuers,0,5,0,89.405,0.2
114,train,1,6,8,Pursuers,0,31,3,-41.786,0.2
115,train,1,6,8,Pursuers,0,5,0,86.505,0.2
116,train,1,6,8,Pursuers,0,5,0,90.305,0.2
117,train,1,6,8,Pursuers,0,30,5,-18.134,0.2
118,train,1,6,8,Pursuers,0,5,0,89.014,0.2
119,train,1,6,8,Pursuers,0,5,0,90.705,0.2
120,train,1,6,8,Pursuers,0,5,0,84.705,0.2
121,train,1,6,8,Pursuers,0,5,0,89.614,0.2
122,train,1,6,8,Pursuers,0,5,0,89.614,0.2
123,train,1,6,8,Pursuers,0,5,0,88.305,0.2
124,train,1,6,8,Pursuers,0,5,0,90.705,0.2
125,train,1,6,8,Pursuers,0,5,0,89.614,0.2
126,train,1,6,8,Pursuers,0,5,0,88.905,0.2
127,train,1,6,8,Pursuers,0,5,0,89.614,0.2
128,train,1,6,8,Pursuers,0,5,0,89.614,0.2
129,train,1,6,8,Pursuers,0,5,0,86.905,0.2
130,train,1,6,8,Pursuers,0,5,0,89.614,0.2
131,train,1,6,8,Pursuers,0,5,0,89.014,0.2
132,train,1,6,8,Pursuers,0,5,0,90.705,0.2
133,train,1,6,8,Pursuers,0,5,0,87.105,0.2
134,train,1,6,8,Pursuers,0,5,0,86.905,0.2
135,train,1,6,8,Pursuers,0,5,0,85.305,0.2
136,train,1,6,8,Pursuers,0,53,13,-105.855,0.2
137,train,1,6,8,Pursuers,0,5,0,90.014,0.2
138,train,1,6,8,Pursuers,0,5,0,90.105,0.2
139,train,1,6,8,Pursuers,0,5,0,85.414,0.2
140,train,1,6,8,Pursuers,0,5,0,88.305,0.2
141,train,1,6,8,Pursuers,0,22,5,2.905,0.2
142,train,1,6,8,Pursuers,0,5,0,89.614,0.2
143,train,1,6,8,Pursuers,0,5,0,87.414,0.2
144,train,1,6,8,Pursuers,0,5,0,91.905,0.2
145,train,1,6,8,Pursuers,0,5,0,93.014,0.2
146,train,1,6,8,Pursuers,0,5,0,89.614,0.2
147,train,1,6,8,Pursuers,0,5,0,85.305,0.2
148,train,1,6,8,Pursuers,0,5,0,89.014,0.2
149,train,1,6,8,Pursuers,0,5,0,89.614,0.2
150,train,1,6,8,Pursuers,0,5,0,89.905,0.2
151,train,1,6,8,Pursuers,0,5,0,85.305,0.2
152,train,1,6,8,Pursuers,0,5,0,88.905,0.2
153,train,1,6,8,Pursuers,0,34,4,-30.067,0.2
154,train,1,6,8,Pursuers,0,5,0,86.614,0.2
155,train,1,6,8,Pursuers,0,5,0,85.105,0.2
156,train,1,6,8,Pursuers,0,5,0,86.905,0.2
157,train,1,6,8,Pursuers,0,5,0,90.105,0.2
158,train,1,6,8,Pursuers,0,5,0,89.614,0.2
159,train,1,6,8,Pursuers,0,5,0,92.214,0.2
160,train,1,6,8,Pursuers,0,5,0,89.014,0.2
161,train,1,6,8,Pursuers,0,5,0,89.014,0.2
162,train,1,6,8,Pursuers,0,5,0,86.214,0.2
163,train,1,6,8,Pursuers,0,5,0,84.505,0.2
164,train,1,6,8,Pursuers,0,5,0,86.105,0.2
165,train,1,6,8,Pursuers,0,5,0,88.014,0.2
166,train,1,6,8,Pursuers,0,5,0,86.705,0.2
167,train,1,6,8,Pursuers,0,5,0,89.014,0.2
168,train,1,6,8,Pursuers,0,5,0,89.014,0.2
169,train,1,6,8,Pursuers,0,5,0,85.305,0.2
170,train,1,6,8,Pursuers,0,5,0,85.305,0.2
171,train,1,6,8,Pursuers,0,5,0,88.214,0.2
172,train,1,6,8,Pursuers,0,5,0,89.614,0.2
173,train,1,6,8,Pursuers,0,5,0,91.214,0.2
174,train,1,6,8,Pursuers,0,5,0,89.614,0.2
175,train,1,6,8,Pursuers,0,5,0,88.305,0.2
176,train,1,6,8,Pursuers,0,5,0,89.705,0.2
177,train,1,6,8,Pursuers,0,5,0,87.414,0.2
178,train,1,6,8,Pursuers,0,5,0,85.305,0.2
179,train,1,6,8,Pursuers,0,5,0,89.614,0.2
180,train,1,6,8,Pursuers,0,5,0,94.014,0.2
181,train,1,6,8,Pursuers,0,5,0,89.014,0.2
182,train,1,6,8,Pursuers,0,5,0,87.905,0.2
183,train,1,6,8,Pursuers,0,5,0,90.005,0.2
184,train,1,6,8,Pursuers,0,5,0,89.614,0.2
185,train,1,6,8,Pursuers,0,5,0,84.305,0.2
186,train,1,6,8,Pursuers,0,5,0,85.614,0.2
187,train,1,6,8,Pursuers,0,20,3,-0.803,0.2
188,train,1,6,8,Pursuers,0,5,0,91.905,0.2
189,train,1,6,8,Pursuers,0,5,0,84.305,0.2
190,train,1,6,8,Pursuers,0,5,0,88.305,0.2
191,train,1,6,8,Pursuers,0,5,0,84.614,0.2
192,train,1,6,8,Pursuers,0,5,0,89.614,0.2
193,train,1,6,8,Pursuers,0,5,0,91.614,0.2
194,train,1,6,8,Pursuers,0,5,0,88.014,0.2
195,train,1,6,8,Pursuers,0,5,0,88.014,0.2
196,train,1,6,8,Pursuers,0,5,0,87.305,0.2
197,train,1,6,8,Pursuers,0,5,0,86.305,0.2
198,train,1,6,8,Pursuers,0,5,0,90.014,0.2
199,train,1,6,8,Pursuers,0,5,0,86.305,0.2
0,eval,1,6,8,Pursuers,0,5,0,,0.0
1,eval,1,6,8,Pursuers,0,5,0,,0.0
2,eval,1,6,8,Pursuers,0,5,0,,0.0
3,eval,1,6,8,Pursuers,0,5,0,,0.0
4,eval,1,6,8,Pursuers,0,5,0,,0.0
5,eval,1,6,8,Pursuers,0,5,0,,0.0
6,eval,1,6,8,Pursuers,0,5,0,,0.0
7,eval,1,6,8,Pursuers,0,5,0,,0.0
8,eval,1,6,8,Pursuers,0,5,0,,0.0
9,eval,1,6,8,Pursuers,0,5,0,,0.0
10,eval,1,6,8,Pursuers,0,5,0,,0.0
11,eval,1,6,8,Pursuers,0,5,0,,0.0
12,eval,1,6,8,Pursuers,0,5,0,,0.0
13,eval,1,6,8,Pursuers,0,5,0,,0.0
14,eval,1,6,8,Pursuers,0,5,0,,0.0
15,eval,1,6,8,Pursuers,0,5,0,,0.0
16,eval,1,6,8,Pursuers,0,5,0,,0.0
17,eval,1,6,8,Pursuers,0,5,0,,0.0
18,eval,1,6,8,Pursuers,0,5,0,,0.0
19,eval,1,6,8,Pursuers,0,5,0,,0.0
0,train,1,8,4,Pursuers,0,6,0,105.6,0.2
1,train,1,8,4,Pursuers,0,11,1,87.4,0.2
2,train,1,8,4,Pursuers,0,5,0,117.0,0.2
3,train,1,8,4,Pursuers,0,5,0,121.314,0.2
4,train,1,8,4,Pursuers,0,5,0,113.6,0.2
5,train,1,8,4,Pursuers,0,6,0,113.229,0.2
6,train,1,8,4,Pursuers,0,5,0,117.455,0.2
7,train,1,8,4,Pursuers,0,6,0,110.629,0.2
8,train,1,8,4,Pursuers,0,5,0,119.6,0.2
9,train,1,8,4,Pursuers,0,5,0,119.6,0.2
10,train,1,8,4,Pursuers,0,5,0,119.4,0.2
11,train,1,8,4,Pursuers,0,5,0,112.314,0.2
12,train,1,8,4,Pursuers,0,6,0,106.829,0.2
13,train,1,8,4,Pursuers,0,7,0,90.8,0.2
14,train,1,8,4,Pursuers,0,6,0,106.2,0.2
15,train,1,8,4,Pursuers,0,6,0,107.229,0.2
16,train,1,8,4,Pursuers,0,6,0,108.629,0.2
17,train,1,8,4,Pursuers,0,7,0,96.914,0.2
18,train,1,8,4,Pursuers,0,5,0,119.0,0.2
19,train,1,8,4,Pursuers,0,5,0,120.4,0.2
20,train,1,8,4,Pursuers,0,6,0,110.029,0.2
21,train,1,8,4,Pursuers,0,6,0,109.629,0.2
22,train,1,8,4,Pursuers,0,5,0,120.114,0.2
23,train,1,8,4,Pursuers,0,5,0,118.8,0.2
24,train,1,8,4,Pursuers,0,5,0,122.514,0.2
25,train,1,8,4,Pursuers,0,5,0,115.4,0.2
26,train,1,8,4,Pursuers,0,6,0,110.229,0.2
27,train,1,8,4,Pursuers,0,5,0,115.4,0.2
28,train,1,8,4,Pursuers,0,7,0,98.029,0.2
29,train,1,8,4,Pursuers,0,5,0,114.0,0.2
30,train,1,8,4,Pursuers,0,5,0,115.2,0.2
31,train,1,8,4,Pursuers,0,6,0,109.029,0.2
32,train,1,8,4,Pursuers,0,5,0,113.714,0.2
33,train,1,8,4,Pursuers,0,5,0,118.914,0.2
34,train,1,8,4,Pursuers,0,5,0,119.855,0.2
35,train,1,8,4,Pursuers,0,5,0,119.255,0.2
36,train,1,8,4,Pursuers,0,6,0,114.114,0.2
37,train,1,8,4,Pursuers,0,5,0,118.914,0.2
38,train,1,8,4,Pursuers,0,6,0,110.4,0.2
39,train,1,8,4,Pursuers,0,6,0,110.829,0.2
40,train,1,8,4,Pursuers,0,6,0,111.714,0.2
41,train,1,8,4,Pursuers,0,5,0,120.114,0.2
42,train,1,8,4,Pursuers,0,5,0,116.855,0.2
43,train,1,8,4,Pursuers,0,6,0,108.6,0.2
44,train,1,8,4,Pursuers,0,5,0,123.714,0.2
45,train,1,8,4,Pursuers,0,5,0,121.2,0.2
46,train,1,8,4,Pursuers,0,6,0,109.029,0.2
47,train,1,8,4,Pursuers,0,5,0,123.714,0.2
48,train,1,8,4,Pursuers,0,5,0,114.8,0.2
49,train,1,8,4,Pursuers,0,5,0,117.6,0.2
50,train,1,8,4,Pursuers,0,5,0,114.0,0.2
51,train,1,8,4,Pursuers,0,5,0,120.314,0.2
52,train,1,8,4,Pursuers,0,5,0,114.0,0.2
53,train,1,8,4,Pursuers,0,5,0,117.8,0.2
54,train,1,8,4,Pursuers,0,5,0,113.0,0.2
55,train,1,8,4,Pursuers,0,6,0,110.229,0.2
56,train,1,8,4,Pursuers,0,6,0,109.8,0.2
57,train,1,8,4,Pursuers,0,6,0,109.829,0.2
58,train,1,8,4,Pursuers,0,6,0,110.829,0.2
59,train,1,8,4,Pursuers,0,5,0,119.4,0.2
60,train,1,8,4,Pursuers,0,6,0,111.429,0.2
61,train,1,8,4,Pursuers,0,6,0,109.029,0.2
62,train,1,8,4,Pursuers,0,5,0,121.055,0.2
63,train,1,8,4,Pursuers,0,5,0,121.655,0.2
64,train,1,8,4,Pursuers,0,5,0,114.0,0.2
65,train,1,8,4,Pursuers,0,5,0,120.6,0.2
66,train,1,8,4,Pursuers,0,5,0,121.914,0.2
67,train,1,8,4,Pursuers,0,5,0,124.914,0.2
68,train,1,8,4,Pursuers,0,5,0,117.4,0.2
69,train,1,8,4,Pursuers,0,5,0,117.2,0.2
70,train,1,8,4,Pursuers,0,5,0,120.455,0.2
71,train,1,8,4,Pursuers,0,5,0,118.6,0.2
72,train,1,8,4,Pursuers,0,5,0,118.655,0.2
73,train,1,8,4,Pursuers,0,5,0,117.6,0.2
74,train,1,8,4,Pursuers,0,5,0,120.714,0.2
75,train,1,8,4,Pursuers,0,6,0,108.714,0.2
76,train,1,8,4,Pursuers,0,5,0,123.714,0.2
77,train,1,8,4,Pursuers,0,6,0,110.6,0.2
78,train,1,8,4,Pursuers,0,6,0,112.4,0.2
79,train,1,8,4,Pursuers,0,5,0,120.114,0.2
80,train,1,8,4,Pursuers,0,6,0,107.429,0.2
81,train,1,8,4,Pursuers,0,5,0,116.0,0.2
82,train,1,8,4,Pursuers,0,5,0,116.0,0.2
83,train,1,8,4,Pursuers,0,5,0,120.714,0.2
84,train,1,8,4,Pursuers,0,5,0,120.714,0.2
85,train,1,8,4,Pursuers,0,5,0,117.455,0.2
86,train,1,8,4,Pursuers,0,5,0,116.4,0.2
87,train,1,8,4,Pursuers,0,5,0,124.314,0.2
88,train,1,8,4,Pursuers,0,5,0,119.8,0.2
89,train,1,8,4,Pursuers,0,5,0,113.0,0.2
90,train,1,8,4,Pursuers,0,5,0,122.514,0.2
91,train,1,8,4,Pursuers,0,6,0,111.629,0.2
92,train,1,8,4,Pursuers,0,5,0,118.314,0.2
93,train,1,8,4,Pursuers,0,5,0,115.8,0.2
94,train,1,8,4,Pursuers,0,5,0,117.8,0.2
95,train,1,8,4,Pursuers,0,5,0,119.855,0.2
96,train,1,8,4,Pursuers,0,5,0,118.2,0.2
97,train,1,8,4,Pursuers,0,5,0,121.314,0.2
98,train,1,8,4,Pursuers,0,5,0,120.455,0.2
99,train,1,8,4,Pursuers,0,6,0,110.0,0.2
100,train,1,8,4,Pursuers,0,5,0,118.569,0.2
101,train,1,8,4,Pursuers,0,8,0,85.6,0.2
102,train,1,8,4,Pursuers,0,5,0,116.2,0.2
103,train,1,8,4,Pursuers,0,6,0,108.0,0.2
104,train,1,8,4,Pursuers,0,5,0,120.8,0.2
105,train,1,8,4,Pursuers,0,6,0,111.714,0.2
106,train,1,8,4,Pursuers,0,6,0,110.2,0.2
107,train,1,8,4,Pursuers,0,11,1,84.2,0.2
108,train,1,8,4,Pursuers,0,5,0,115.2,0.2
109,train,1,8,4,Pursuers,0,5,0,119.855,0.2
110,train,1,8,4,Pursuers,0,6,0,106.8,0.2
111,train,1,8,4,Pursuers,0,5,0,111.4,0.2
112,train,1,8,4,Pursuers,0,5,0,114.0,0.2
113,train,1,8,4,Pursuers,0,5,0,114.2,0.2
114,train,1,8,4,Pursuers,0,5,0,118.655,0.2
115,train,1,8,4,Pursuers,0,5,0,119.255,0.2
116,train,1,8,4,Pursuers,0,5,0,123.114,0.2
117,train,1,8,4,Pursuers,0,5,0,118.6,0.2
118,train,1,8,4,Pursuers,0,6,0,108.0,0.2
119,train,1,8,4,Pursuers,0,6,0,111.429,0.2
120,train,1,8,4,Pursuers,0,5,0,120.714,0.2
121,train,1,8,4,Pursuers,0,5,0,117.4,0.2
122,train,1,8,4,Pursuers,0,5,0,121.055,0.2
123,train,1,8,4,Pursuers,0,5,0,117.114,0.2
124,train,1,8,4,Pursuers,0,5,0,120.714,0.2
125,train,1,8,4,Pursuers,0,5,0,118.0,0.2
126,train,1,8,4,Pursuers,0,5,0,112.8,0.2
127,train,1,8,4,Pursuers,0,5,0,119.514,0.2
128,train,1,8,4,Pursuers,0,5,0,120.914,0.2
129,train,1,8,4,Pursuers,0,5,0,118.0,0.2
130,train,1,8,4,Pursuers,0,6,0,107.829,0.2
131,train,1,8,4,Pursuers,0,6,0,115.314,0.2
132,train,1,8,4,Pursuers,0,5,0,119.4,0.2
133,train,1,8,4,Pursuers,0,5,0,118.0,0.2
134,train,1,8,4,Pursuers,0,5,0,119.8,0.2
135,train,1,8,4,Pursuers,0,5,0,122.514,0.2
136,train,1,8,4,Pursuers,0,5,0,115.8,0.2
137,train,1,8,4,Pursuers,0,5,0,116.8,0.2
138,train,1,8,4,Pursuers,0,5,0,121.055,0.2
139,train,1,8,4,Pursuers,0,5,0,114.8,0.2
140,train,1,8,4,Pursuers,0,6,0,109.4,0.2
141,train,1,8,4,Pursuers,0,6,0,108.114,0.2
142,train,1,8,4,Pursuers,0,6,0,110.829,0.2
143,train,1,8,4,Pursuers,0,6,0,111.714,0.2
144,train,1,8,4,Pursuers,0,5,0,117.8,0.2
145,train,1,8,4,Pursuers,0,6,0,114.714,0.2
146,train,1,8,4,Pursuers,0,5,0,118.8,0.2
147,train,1,8,4,Pursuers,0,6,0,115.314,0.2
148,train,1,8,4,Pursuers,0,6,0,110.714,0.2
149,train,1,8,4,Pursuers,0,5,0,123.114,0.2
150,train,1,8,4,Pursuers,0,6,0,108.2,0.2
151,train,1,8,4,Pursuers,0,6,0,110.655,0.2
152,train,1,8,4,Pursuers,0,7,0,100.455,0.2
153,train,1,8,4,Pursuers,0,5,0,113.4,0.2
154,train,1,8,4,Pursuers,0,5,0,117.6,0.2
155,train,1,8,4,Pursuers,0,5,0,119.8,0.2
156,train,1,8,4,Pursuers,0,5,0,117.8,0.2
157,train,1,8,4,Pursuers,0,5,0,118.655,0.2
158,train,1,8,4,Pursuers,0,6,0,114.2,0.2
159,train,1,8,4,Pursuers,0,5,0,115.6,0.2
160,train,1,8,4,Pursuers,0,5,0,117.114,0.2
161,train,1,8,4,Pursuers,0,5,0,121.914,0.2
162,train,1,8,4,Pursuers,0,6,0,109.629,0.2
163,train,1,8,4,Pursuers,0,5,0,114.6,0.2
164,train,1,8,4,Pursuers,0,5,0,119.255,0.2
165,train,1,8,4,Pursuers,0,6,0,106.2,0.2
166,train,1,8,4,Pursuers,0,5,0,117.6,0.2
167,train,1,8,4,Pursuers,0,5,0,119.514,0.2
168,train,1,8,4,Pursuers,0,5,0,119.255,0.2
169,train,1,8,4,Pursuers,0,5,0,118.8,0.2
170,train,1,8,4,Pursuers,0,6,0,109.629,0.2
171,train,1,8,4,Pursuers,0,5,0,112.4,0.2
172,train,1,8,4,Pursuers,0,5,0,112.2,0.2
173,train,1,8,4,Pursuers,0,5,0,119.2,0.2
174,train,1,8,4,Pursuers,0,11,1,92.267,0.2
175,train,1,8,4,Pursuers,0,6,0,109.629,0.2
176,train,1,8,4,Pursuers,0,5,0,120.114,0.2
177,train,1,8,4,Pursuers,0,6,0,107.4,0.2
178,train,1,8,4,Pursuers,0,5,0,118.655,0.2
179,train,1,8,4,Pursuers,0,5,0,119.514,0.2
180,train,1,8,4,Pursuers,0,6,0,111.114,0.2
181,train,1,8,4,Pursuers,0,5,0,119.6,0.2
182,train,1,8,4,Pursuers,0,5,0,115.0,0.2
183,train,1,8,4,Pursuers,0,6,0,106.4,0.2
184,train,1,8,4,Pursuers,0,5,0,116.114,0.2
185,train,1,8,4,Pursuers,0,5,0,114.0,0.2
186,train,1,8,4,Pursuers,0,5,0,118.655,0.2
187,train,1,8,4,Pursuers,0,5,0,123.714,0.2
188,train,1,8,4,Pursuers,0,5,0,115.8,0.2
189,train,1,8,4,Pursuers,0,5,0,119.714,0.2
190,train,1,8,4,Pursuers,0,5,0,114.6,0.2
191,train,1,8,4,Pursuers,0,5,0,121.055,0.2
192,train,1,8,4,Pursuers,0,5,0,119.514,0.2
193,train,1,8,4,Pursuers,0,5,0,121.0,0.2
194,train,1,8,4,Pursuers,0,5,0,119.514,0.2
195,train,1,8,4,Pursuers,0,5,0,111.6,0.2
196,train,1,8,4,Pursuers,0,5,0,120.114,0.2
197,train,1,8,4,Pursuers,0,5,0,118.055,0.2
198,train,1,8,4,Pursuers,0,5,0,118.4,0.2
199,train,1,8,4,Pursuers,0,5,0,114.6,0.2
0,eval,1,8,4,Pursuers,0,13,1,,0.0
1,eval,1,8,4,Pursuers,0,13,1,,0.0
2,eval,1,8,4,Pursuers,0,13,1,,0.0
3,eval,1,8,4,Pursuers,0,13,1,,0.0
4,eval,1,8,4,Pursuers,0,13,1,,0.0
5,eval,1,8,4,Pursuers,0,13,1,,0.0
6,eval,1,8,4,Pursuers,0,13,1,,0.0
7,eval,1,8,4,Pursuers,0,13,1,,0.0
8,eval,1,8,4,Pursuers,0,13,1,,0.0
9,eval,1,8,4,Pursuers,0,13,1,,0.0
10,eval,1,8,4,Pursuers,0,13,1,,0.0
11,eval,1,8,4,Pursuers,0,13,1,,0.0
12,eval,1,8,4,Pursuers,0,13,1,,0.0
13,eval,1,8,4,Pursuers,0,13,1,,0.0
14,eval,1,8,4,Pursuers,0,13,1,,0.0
15,eval,1,8,4,Pursuers,0,13,1,,0.0
16,eval,1,8,4,Pursuers,0,13,1,,0.0
17,eval,1,8,4,Pursuers,0,13,1,,0.0
18,eval,1,8,4,Pursuers,0,13,1,,0.0
19,eval,1,8,4,Pursuers,0,13,1,,0.0
0,train,1,8,6,Pursuers,0,6,0,103.962,0.2
1,train,1,8,6,Pursuers,0,5,0,109.962,0.2
2,train,1,8,6,Pursuers,0,6,1,101.029,0.2
3,train,1,8,6,Pursuers,0,5,0,112.574,0.2
4,train,1,8,6,Pursuers,0,5,0,113.762,0.2
5,train,1,8,6,Pursuers,0,5,0,111.018,0.2
6,train,1,8,6,Pursuers,0,5,0,113.962,0.2
7,train,1,8,6,Pursuers,0,6,0,103.919,0.2
8,train,1,8,6,Pursuers,0,6,0,106.463,0.2
9,train,1,8,6,Pursuers,0,6,0,102.517,0.2
10,train,1,8,6,Pursuers,0,6,0,100.517,0.2
11,train,1,8,6,Pursuers,0,5,0,109.574,0.2
12,train,1,8,6,Pursuers,0,6,0,101.251,0.2
13,train,1,8,6,Pursuers,0,5,0,116.229,0.2
14,train,1,8,6,Pursuers,0,6,0,98.206,0.2
15,train,1,8,6,Pursuers,0,5,0,115.162,0.2
16,train,1,8,6,Pursuers,0,6,0,100.873,0.2
17,train,1,8,6,Pursuers,0,5,0,111.974,0.2
18,train,1,8,6,Pursuers,0,5,0,111.762,0.2
19,train,1,8,6,Pursuers,0,5,0,114.029,0.2
20,train,1,8,6,Pursuers,0,5,0,107.218,0.2
21,train,1,8,6,Pursuers,0,5,0,116.606,0.2
22,train,1,8,6,Pursuers,0,13,1,60.022,0.2
23,train,1,8,6,Pursuers,0,5,0,114.806,0.2
24,train,1,8,6,Pursuers,0,5,0,116.362,0.2
25,train,1,8,6,Pursuers,0,5,0,114.006,0.2
26,train,1,8,6,Pursuers,0,6,0,102.107,0.2
27,train,1,8,6,Pursuers,0,6,0,99.263,0.2
28,train,1,8,6,Pursuers,0,5,0,115.673,0.2
29,train,1,8,6,Pursuers,0,5,0,115.429,0.2
30,train,1,8,6,Pursuers,0,6,0,102.863,0.2
31,train,1,8,6,Pursuers,0,5,0,119.206,0.2
32,train,1,8,6,Pursuers,0,6,0,101.863,0.2
33,train,1,8,6,Pursuers,0,5,0,114.206,0.2
34,train,1,8,6,Pursuers,0,5,0,114.429,0.2
35,train,1,8,6,Pursuers,0,6,0,101.552,0.2
36,train,1,8,6,Pursuers,0,12,1,54.673,0.2
37,train,1,8,6,Pursuers,0,6,0,105.829,0.2
38,train,1,8,6,Pursuers,0,5,0,114.829,0.2
39,train,1,8,6,Pursuers,0,5,0,111.762,0.2
40,train,1,8,6,Pursuers,0,5,0,111.174,0.2
41,train,1,8,6,Pursuers,0,5,0,119.829,0.2
42,train,1,8,6,Pursuers,0,5,0,112.429,0.2
43,train,1,8,6,Pursuers,0,5,0,117.162,0.2
44,train,1,8,6,Pursuers,0,6,0,102.429,0.2
45,train,1,8,6,Pursuers,0,5,0,113.229,0.2
46,train,1,8,6,Pursuers,0,5,0,115.629,0.2
47,train,1,8,6,Pursuers,0,5,0,113.162,0.2
48,train,1,8,6,Pursuers,0,5,0,116.229,0.2
49,train,1,8,6,Pursuers,0,5,0,113.629,0.2
50,train,1,8,6,Pursuers,0,6,0,108.463,0.2
51,train,1,8,6,Pursuers,0,5,0,113.174,0.2
52,train,1,8,6,Pursuers,0,5,0,118.029,0.2
53,train,1,8,6,Pursuers,0,6,1,99.429,0.2
54,train,1,8,6,Pursuers,0,5,0,115.429,0.2
55,train,1,8,6,Pursuers,0,5,0,117.229,0.2
56,train,1,8,6,Pursuers,0,5,0,115.762,0.2
57,train,1,8,6,Pursuers,0,6,0,106.263,0.2
58,train,1,8,6,Pursuers,0,5,0,115.629,0.2
59,train,1,8,6,Pursuers,0,6,0,99.818,0.2
60,train,1,8,6,Pursuers,0,5,0,114.629,0.2
61,train,1,8,6,Pursuers,0,6,0,102.707,0.2
62,train,1,8,6,Pursuers,0,5,0,116.229,0.2
63,train,1,8,6,Pursuers,0,5,0,114.229,0.2
64,train,1,8,6,Pursuers,0,5,0,109.762,0.2
65,train,1,8,6,Pursuers,0,5,0,110.974,0.2
66,train,1,8,6,Pursuers,0,5,0,115.962,0.2
67,train,1,8,6,Pursuers,0,6,0,108.517,0.2
68,train,1,8,6,Pursuers,0,6,0,109.251,0.2
69,train,1,8,6,Pursuers,0,5,0,115.406,0.2
70,train,1,8,6,Pursuers,0,5,0,114.429,0.2
71,train,1,8,6,Pursuers,0,5,0,116.206,0.2
72,train,1,8,6,Pursuers,0,5,0,113.029,0.2
73,train,1,8,6,Pursuers,0,5,0,117.206,0.2
74,train,1,8,6,Pursuers,0,5,0,117.429,0.2
75,train,1,8,6,Pursuers,0,5,0,113.406,0.2
76,train,1,8,6,Pursuers,0,6,0,103.263,0.2
77,train,1,8,6,Pursuers,0,6,0,105.851,0.2
78,train,1,8,6,Pursuers,0,5,0,116.806,0.2
79,train,1,8,6,Pursuers,0,5,0,116.829,0.2
80,train,1,8,6,Pursuers,0,5,0,115.029,0.2
81,train,1,8,6,Pursuers,0,6,0,100.063,0.2
82,train,1,8,6,Pursuers,0,6,0,105.463,0.2
83,train,1,8,6,Pursuers,0,6,0,102.018,0.2
84,train,1,8,6,Pursuers,0,5,0,120.206,0.2
85,train,1,8,6,Pursuers,0,6,0,104.263,0.2
86,train,1,8,6,Pursuers,0,5,0,113.629,0.2
87,train,1,8,6,Pursuers,0,5,0,118.029,0.2
88,train,1,8,6,Pursuers,0,6,1,105.629,0.2
89,train,1,8,6,Pursuers,0,5,0,116.029,0.2
90,train,1,8,6,Pursuers,0,5,0,114.206,0.2
91,train,1,8,6,Pursuers,0,5,0,117.429,0.2
92,train,1,8,6,Pursuers,0,5,0,116.029,0.2
93,train,1,8,6,Pursuers,0,5,0,115.629,0.2
94,train,1,8,6,Pursuers,0,5,0,111.829,0.2
95,train,1,8,6,Pursuers,0,5,0,116.829,0.2
96,train,1,8,6,Pursuers,0,5,0,115.429,0.2
97,train,1,8,6,Pursuers,0,5,0,115.429,0.2
98,train,1,8,6,Pursuers,0,6,0,98.974,0.2
99,train,1,8,6,Pursuers,0,5,0,109.629,0.2
100,train,1,8,6,Pursuers,0,5,0,114.429,0.2
101,train,1,8,6,Pursuers,0,5,0,115.429,0.2
102,train,1,8,6,Pursuers,0,5,0,114.029,0.2
103,train,1,8,6,Pursuers,0,5,0,117.206,0.2
104,train,1,8,6,Pursuers,0,5,0,113.562,0.2
105,train,1,8,6,Pursuers,0,5,0,114.806,0.2
106,train,1,8,6,Pursuers,0,5,0,115.629,0.2
107,train,1,8,6,Pursuers,0,5,0,115.429,0.2
108,train,1,8,6,Pursuers,0,5,0,119.606,0.2
109,train,1,8,6,Pursuers,0,5,0,115.406,0.2
110,train,1,8,6,Pursuers,0,5,0,115.174,0.2
111,train,1,8,6,Pursuers,0,5,0,113.629,0.2
112,train,1,8,6,Pursuers,0,5,0,116.606,0.2
113,train,1,8,6,Pursuers,0,5,0,119.629,0.2
114,train,1,8,6,Pursuers,0,5,0,116.606,0.2
115,train,1,8,6,Pursuers,0,5,0,114.429,0.2
116,train,1,8,6,Pursuers,0,5,0,115.406,0.2
117,train,1,8,6,Pursuers,0,5,0,120.806,0.2
118,train,1,8,6,Pursuers,0,5,0,117.206,0.2
119,train,1,8,6,Pursuers,0,5,0,113.029,0.2
