episode,phase,pursuer_baseline,n_pursuers,n_evaders,winner,evader_win,turns,flag_transfers,total_reward,epsilon
72,train,1,8,4,Pursuers,0,7,3,50.323,0.4
73,train,1,8,4,Pursuers,0,5,3,30.254,0.4
74,train,1,8,4,Pursuers,0,5,3,30.254,0.4
75,train,1,8,4,Pursuers,0,5,3,30.315,0.4
76,train,1,8,4,Pursuers,0,9,5,85.048,0.4
77,train,1,8,4,Pursuers,0,8,6,73.514,0.4
78,train,1,8,4,Pursuers,0,11,4,87.848,0.4
79,train,1,8,4,Pursuers,0,5,2,29.254,0.4
80,train,1,8,4,Pursuers,0,12,5,119.706,0.4
81,train,1,8,4,Pursuers,0,6,4,45.623,0.4
82,train,1,8,4,Pursuers,0,7,5,54.099,0.4
83,train,1,8,4,Pursuers,0,5,3,30.588,0.4
84,train,1,8,4,Pursuers,0,8,4,71.514,0.4
85,train,1,8,4,Pursuers,0,5,4,32.254,0.4
86,train,1,8,4,Pursuers,0,13,5,133.311,0.4
87,train,1,8,4,Pursuers,0,6,5,44.419,0.4
88,train,1,8,4,Pursuers,0,6,5,46.284,0.4
89,train,1,8,4,Pursuers,0,6,2,41.953,0.4
90,train,1,8,4,Pursuers,0,5,5,33.588,0.4
91,train,1,8,4,Pursuers,0,8,7,66.48,0.4
92,train,1,8,4,Pursuers,0,11,3,106.246,0.4
93,train,1,8,4,Pursuers,0,5,3,30.515,0.4
94,train,1,8,4,Pursuers,0,8,3,60.373,0.4
95,train,1,8,4,Pursuers,0,5,2,29.454,0.4
96,train,1,8,4,Pursuers,0,5,2,29.454,0.4
97,train,1,8,4,Pursuers,0,5,3,30.459,0.4
98,train,1,8,4,Pursuers,0,13,7,135.644,0.4
99,train,1,8,4,Pursuers,0,5,2,29.254,0.4
100,train,1,8,4,Pursuers,0,10,5,97.841,0.4
101,train,1,8,4,Pursuers,0,15,6,157.15,0.4
102,train,1,8,4,Pursuers,0,9,7,79.033,0.4
103,train,1,8,4,Pursuers,0,11,4,106.912,0.4
104,train,1,8,4,Pursuers,0,5,3,30.648,0.4
105,train,1,8,4,Pursuers,0,5,4,32.254,0.4
106,train,1,8,4,Pursuers,0,17,7,187.754,0.4
107,train,1,8,4,Pursuers,0,5,3,31.587,0.4
108,train,1,8,4,Pursuers,0,6,5,44.29,0.4
109,train,1,8,4,Pursuers,0,9,6,85.849,0.4
110,train,1,8,4,Pursuers,0,8,6,71.357,0.4
111,train,1,8,4,Pursuers,0,5,4,32.254,0.4
112,train,1,8,4,Pursuers,0,6,6,47.623,0.4
113,train,1,8,4,Pursuers,0,5,4,32.254,0.4
114,train,1,8,4,Pursuers,0,5,4,32.254,0.4
115,train,1,8,4,Pursuers,0,5,2,29.454,0.4
116,train,1,8,4,Pursuers,0,6,5,44.29,0.4
117,train,1,8,4,Pursuers,0,5,4,32.254,0.4
118,train,1,8,4,Pursuers,0,5,4,32.254,0.4
119,train,1,8,4,Pursuers,0,11,4,106.912,0.4
120,train,1,8,4,Pursuers,0,15,6,112.453,0.4
121,train,1,8,4,Pursuers,0,22,8,255.292,0.4
122,train,1,8,4,Pursuers,0,5,3,31.254,0.4
123,train,1,8,4,Pursuers,0,5,3,31.254,0.4
124,train,1,8,4,Pursuers,0,11,3,87.048,0.4
125,train,1,8,4,Pursuers,0,11,4,106.912,0.4
126,train,1,8,4,Pursuers,0,11,4,87.848,0.4
127,train,1,8,4,Pursuers,0,5,4,31.315,0.4
128,train,1,8,4,Pursuers,0,10,4,97.174,0.4
129,train,1,8,4,Pursuers,0,13,5,117.848,0.4
130,train,1,8,4,Pursuers,0,11,3,106.246,0.4
131,train,1,8,4,Pursuers,0,11,1,101.497,0.4
132,train,1,8,4,Pursuers,0,21,10,223.572,0.4
133,train,1,8,4,Pursuers,0,11,4,106.912,0.4
134,train,1,8,4,Pursuers,0,8,4,71.18,0.4
135,train,1,8,4,Pursuers,0,5,4,32.921,0.4
136,train,1,8,4,Pursuers,0,13,4,133.701,0.4
137,train,1,8,4,Pursuers,0,5,3,31.254,0.4
138,train,1,8,4,Pursuers,0,8,4,63.752,0.4
139,train,1,8,4,Pursuers,0,5,4,32.254,0.4
140,train,1,8,4,Pursuers,0,9,5,85.048,0.4
141,train,1,8,4,Pursuers,0,11,2,104.288,0.4
142,train,1,8,4,Pursuers,0,10,6,96.642,0.4
143,train,1,8,4,Pursuers,0,18,11,207.029,0.4
144,train,1,8,4,Pursuers,0,5,3,30.648,0.4
145,train,1,8,4,Pursuers,0,12,7,122.026,0.4
146,train,1,8,4,Pursuers,0,5,3,31.254,0.4
147,train,1,8,4,Pursuers,0,10,6,99.174,0.4
148,train,1,8,4,Pursuers,0,10,5,98.112,0.4
149,train,1,8,4,Pursuers,0,5,3,31.454,0.4
150,train,1,8,4,Pursuers,0,8,5,72.18,0.4
151,train,1,8,4,Pursuers,0,5,1,28.587,0.4
152,train,1,8,4,Pursuers,0,7,3,54.031,0.4
153,train,1,8,4,Pursuers,0,13,5,136.211,0.4
154,train,1,8,4,Pursuers,0,14,8,132.69,0.4
155,train,1,8,4,Pursuers,0,5,3,30.254,0.4
156,train,1,8,4,Pursuers,0,11,4,106.912,0.4
157,train,1,8,4,Pursuers,0,8,4,64.228,0.4
158,train,1,8,4,Pursuers,0,9,3,83.581,0.4
159,train,1,8,4,Pursuers,0,5,3,30.254,0.4
160,train,1,8,4,Pursuers,0,13,10,123.45,0.4
161,train,1,8,4,Pursuers,0,10,4,95.345,0.4
162,train,1,8,4,Pursuers,0,13,6,134.311,0.4
163,train,1,8,4,Pursuers,0,5,2,30.587,0.4
164,train,1,8,4,Pursuers,0,7,5,57.39,0.4
165,train,1,8,4,Pursuers,0,33,14,349.841,0.4
166,train,1,8,4,Pursuers,0,7,4,55.264,0.4
167,train,1,8,4,Pursuers,0,9,4,84.248,0.4
168,train,1,8,4,Pursuers,0,12,5,123.526,0.4
169,train,1,8,4,Pursuers,0,11,2,86.048,0.4
170,train,1,8,4,Pursuers,0,5,3,30.528,0.4
171,train,1,8,4,Pursuers,0,5,3,30.254,0.4
172,train,1,8,4,Pursuers,0,11,4,87.848,0.4
173,train,1,8,4,Pursuers,0,6,5,46.284,0.4
174,train,1,8,4,Pursuers,0,9,4,84.048,0.4
175,train,1,8,4,Pursuers,0,12,6,118.273,0.4
176,train,1,8,4,Pursuers,0,5,3,30.254,0.4
177,train,1,8,4,Pursuers,0,7,6,55.099,0.4
178,train,1,8,4,Pursuers,0,10,5,97.841,0.4
179,train,1,8,4,Pursuers,0,5,2,29.587,0.4
180,train,1,8,4,Pursuers,0,6,6,43.738,0.4
181,train,1,8,4,Pursuers,0,11,8,113.869,0.4
182,train,1,8,4,Pursuers,0,5,4,31.588,0.4
183,train,1,8,4,Pursuers,0,17,6,153.027,0.4
184,train,1,8,4,Pursuers,0,5,3,30.254,0.4
185,train,1,8,4,Pursuers,0,11,3,103.297,0.4
186,train,1,8,4,Pursuers,0,9,5,72.479,0.4
187,train,1,8,4,Pursuers,0,11,3,87.048,0.4
188,train,1,8,4,Pursuers,0,11,4,87.848,0.4
189,train,1,8,4,Pursuers,0,6,5,44.419,0.4
190,train,1,8,4,Pursuers,0,7,5,58.322,0.4
191,train,1,8,4,Pursuers,0,5,4,32.921,0.4
192,train,1,8,4,Pursuers,0,11,3,85.828,0.4
193,train,1,8,4,Pursuers,0,5,4,32.254,0.4
194,train,1,8,4,Pursuers,0,6,5,46.284,0.4
195,train,1,8,4,Pursuers,0,5,3,30.254,0.4
196,train,1,8,4,Pursuers,0,11,3,87.048,0.4
197,train,1,8,4,Pursuers,0,9,6,85.857,0.4
198,train,1,8,4,Pursuers,0,7,4,52.123,0.4
199,train,1,8,4,Pursuers,0,5,3,30.254,0.4
0,eval,1,8,4,Pursuers,0,11,4,,0.0
1,eval,1,8,4,Pursuers,0,11,4,,0.0
2,eval,1,8,4,Pursuers,0,11,4,,0.0
3,eval,1,8,4,Pursuers,0,11,4,,0.0
4,eval,1,8,4,Pursuers,0,11,4,,0.0
5,eval,1,8,4,Pursuers,0,11,4,,0.0
6,eval,1,8,4,Pursuers,0,11,4,,0.0
7,eval,1,8,4,Pursuers,0,11,4,,0.0
8,eval,1,8,4,Pursuers,0,11,4,,0.0
9,eval,1,8,4,Pursuers,0,11,4,,0.0
10,eval,1,8,4,Pursuers,0,11,4,,0.0
11,eval,1,8,4,Pursuers,0,11,4,,0.0
12,eval,1,8,4,Pursuers,0,11,4,,0.0
13,eval,1,8,4,Pursuers,0,11,4,,0.0
14,eval,1,8,4,Pursuers,0,11,4,,0.0
15,eval,1,8,4,Pursuers,0,11,4,,0.0
16,eval,1,8,4,Pursuers,0,11,4,,0.0
17,eval,1,8,4,Pursuers,0,11,4,,0.0
18,eval,1,8,4,Pursuers,0,11,4,,0.0
19,eval,1,8,4,Pursuers,0,11,4,,0.0
0,train,1,8,6,Pursuers,0,42,38,982.034,0.4
1,train,1,8,6,Pursuers,0,11,9,152.69,0.4
2,train,1,8,6,Pursuers,0,11,9,153.646,0.4
3,train,1,8,6,Pursuers,0,95,80,1806.065,0.4
4,train,1,8,6,Pursuers,0,16,9,221.361,0.4
5,train,1,8,6,Pursuers,0,19,13,298.263,0.4
6,train,1,8,6,Pursuers,0,18,16,279.664,0.4
7,train,1,8,6,Pursuers,0,24,22,384.468,0.4
8,train,1,8,6,Pursuers,0,17,14,253.489,0.4
9,train,1,8,6,Pursuers,0,6,5,68.45,0.4
10,train,1,8,6,Pursuers,0,26,16,434.089,0.4
11,train,1,8,6,Pursuers,0,28,27,459.781,0.4
12,train,1,8,6,Pursuers,0,11,9,165.73,0.4
13,train,1,8,6,Pursuers,0,17,11,283.627,0.4
14,train,1,8,6,Pursuers,0,21,15,359.859,0.4
15,train,1,8,6,Pursuers,0,15,13,225.25,0.4
16,train,1,8,6,Pursuers,0,18,15,273.04,0.4
17,train,1,8,6,Pursuers,0,11,9,146.054,0.4
18,train,1,8,6,Pursuers,0,19,16,287.251,0.4
19,train,1,8,6,Pursuers,0,29,27,481.438,0.4
20,train,1,8,6,Pursuers,0,17,14,257.534,0.4
21,train,1,8,6,Pursuers,0,14,10,197.536,0.4
22,train,1,8,6,Pursuers,0,29,19,550.286,0.4
23,train,1,8,6,Pursuers,0,14,13,208.869,0.4
24,train,1,8,6,Pursuers,0,10,4,136.415,0.4
25,train,1,8,6,Pursuers,0,11,4,148.428,0.4
26,train,1,8,6,Pursuers,0,8,4,102.801,0.4
27,train,1,8,6,Pursuers,0,10,5,140.658,0.4
28,train,1,8,6,Pursuers,0,9,5,114.104,0.4
29,train,1,8,6,Pursuers,0,14,7,182.723,0.4
30,train,1,8,6,Pursuers,0,11,5,143.292,0.4
31,train,1,8,6,Pursuers,0,18,8,308.04,0.4
32,train,1,8,6,Pursuers,0,20,9,299.282,0.4
33,train,1,8,6,Pursuers,0,6,4,65.65,0.4
34,train,1,8,6,Pursuers,0,33,28,547.347,0.4
35,train,1,8,6,Pursuers,0,17,15,262.646,0.4
36,train,1,8,6,Pursuers,0,13,12,196.379,0.4
37,train,1,8,6,Pursuers,0,10,10,139.976,0.4
38,train,1,8,6,Pursuers,0,10,5,140.705,0.4
39,train,1,8,6,Pursuers,0,104,79,2045.095,0.4
40,train,1,8,6,Pursuers,0,13,7,198.514,0.4
41,train,1,8,6,Pursuers,0,13,8,164.707,0.4
42,train,1,8,6,Pursuers,0,19,16,295.324,0.4
43,train,1,8,6,Pursuers,0,7,4,77.543,0.4
44,train,1,8,6,Pursuers,0,13,6,175.967,0.4
45,train,1,8,6,Pursuers,0,13,5,196.388,0.4
46,train,1,8,6,Pursuers,0,35,23,671.549,0.4
47,train,1,8,6,Pursuers,0,28,20,554.734,0.4
48,train,1,8,6,Pursuers,0,15,12,250.902,0.4
49,train,1,8,6,Pursuers,0,19,15,309.014,0.4
50,train,1,8,6,Pursuers,0,31,28,506.256,0.4
51,train,1,8,6,Pursuers,0,8,7,100.865,0.4
52,train,1,8,6,Pursuers,0,36,30,635.724,0.4
53,train,1,8,6,Pursuers,0,35,20,665.735,0.4
54,train,1,8,6,Pursuers,0,9,7,117.568,0.4
55,train,1,8,6,Pursuers,0,72,57,1359.178,0.4
56,train,1,8,6,Pursuers,0,15,12,219.917,0.4
57,train,1,8,6,Pursuers,0,39,29,690.614,0.4
58,train,1,8,6,Pursuers,0,33,31,549.475,0.4
59,train,1,8,6,Pursuers,0,33,28,575.075,0.4
60,train,1,8,6,Pursuers,0,11,9,150.55,0.4
61,train,1,8,6,Pursuers,0,5,4,48.374,0.4
62,train,1,8,6,Pursuers,0,22,19,361.132,0.4
63,train,1,8,6,Pursuers,0,11,9,156.06,0.4
64,train,1,8,6,Pursuers,0,11,6,143.554,0.4
65,train,1,8,6,Pursuers,0,29,25,492.379,0.4
66,train,1,8,6,Pursuers,0,11,10,154.856,0.4
67,train,1,8,6,Pursuers,0,8,7,102.837,0.4
68,train,1,8,6,Pursuers,0,64,62,1099.778,0.4
69,train,1,8,6,Pursuers,0,19,12,330.035,0.4
70,train,1,8,6,Pursuers,0,24,17,442.664,0.4
71,train,1,8,6,Pursuers,0,10,6,141.191,0.4
72,train,1,8,6,Pursuers,0,19,18,294.07,0.4
73,train,1,8,6,Pursuers,0,20,15,293.613,0.4
74,train,1,8,6,Pursuers,0,20,16,264.555,0.4
75,train,1,8,6,Pursuers,0,14,9,231.195,0.4
76,train,1,8,6,Pursuers,0,16,14,239.502,0.4
77,train,1,8,6,Pursuers,0,13,13,195.235,0.4
78,train,1,8,6,Pursuers,0,14,12,224.592,0.4
79,train,1,8,6,Pursuers,0,9,8,117.861,0.4
80,train,1,8,6,Pursuers,0,16,14,238.609,0.4
81,train,1,8,6,Pursuers,0,42,37,685.724,0.4
82,train,1,8,6,Pursuers,0,8,7,105.767,0.4
83,train,1,8,6,Pursuers,0,10,8,139.866,0.4
84,train,1,8,6,Pursuers,0,81,62,1782.851,0.4
85,train,1,8,6,Pursuers,0,14,13,233.932,0.4
86,train,1,8,6,Pursuers,0,18,14,268.684,0.4
87,train,1,8,6,Pursuers,0,21,15,358.631,0.4
88,train,1,8,6,Pursuers,0,23,21,364.827,0.4
89,train,1,8,6,Pursuers,0,7,4,79.214,0.4
90,train,1,8,6,Pursuers,0,9,8,119.485,0.4
91,train,1,8,6,Pursuers,0,15,15,227.515,0.4
92,train,1,8,6,Pursuers,0,30,26,568.933,0.4
93,train,1,8,6,Pursuers,0,17,15,260.163,0.4
94,train,1,8,6,Pursuers,0,18,17,287.543,0.4
95,train,1,8,6,Pursuers,0,10,4,114.754,0.4
96,train,1,8,6,Pursuers,0,24,16,468.768,0.4
97,train,1,8,6,Pursuers,0,11,9,166.063,0.4
98,train,1,8,6,Pursuers,0,27,26,441.71,0.4
99,train,1,8,6,Pursuers,0,41,34,704.697,0.4
100,train,1,8,6,Pursuers,0,38,32,559.863,0.4
101,train,1,8,6,Pursuers,0,19,15,293.727,0.4
102,train,1,8,6,Pursuers,0,20,18,311.078,0.4
103,train,1,8,6,Pursuers,0,30,21,587.332,0.4
104,train,1,8,6,Pursuers,0,8,5,99.164,0.4
105,train,1,8,6,Pursuers,0,18,9,328.235,0.4
106,train,1,8,6,Pursuers,0,36,34,601.349,0.4
107,train,1,8,6,Pursuers,0,29,23,477.902,0.4
108,train,1,8,6,Pursuers,0,25,24,396.364,0.4
109,train,1,8,6,Pursuers,0,11,9,150.985,0.4
110,train,1,8,6,Pursuers,0,21,17,346.991,0.4
111,train,1,8,6,Pursuers,0,8,4,98.63,0.4
112,train,1,8,6,Pursuers,0,20,11,371.721,0.4
113,train,1,8,6,Pursuers,0,38,27,682.854,0.4
114,train,1,8,6,Pursuers,0,20,12,331.906,0.4
115,train,1,8,6,Pursuers,0,10,6,143.914,0.4
116,train,1,8,6,Pursuers,0,10,10,141.086,0.4
117,train,1,8,6,Pursuers,0,15,12,225.069,0.4
118,train,1,8,6,Pursuers,0,14,9,243.493,0.4
119,train,1,8,6,Pursuers,0,21,17,344.616,0.4
120,train,1,8,6,Pursuers,0,9,6,107.27,0.4
121,train,1,8,6,Pursuers,0,76,58,1631.061,0.4
122,train,1,8,6,Pursuers,0,9,7,117.017,0.4
123,train,1,8,6,Pursuers,0,7,4,80.055,0.4
124,train,1,8,6,Pursuers,0,20,13,357.276,0.4
125,train,1,8,6,Pursuers,0,11,8,168.836,0.4
126,train,1,8,6,Pursuers,0,38,29,668.566,0.4
127,train,1,8,6,Pursuers,0,11,10,156.335,0.4
128,train,1,8,6,Pursuers,0,8,5,104.96,0.4
129,train,1,8,6,Pursuers,0,61,50,1233.82,0.4
130,train,1,8,6,Pursuers,0,10,8,138.635,0.4
131,train,1,8,6,Pursuers,0,6,5,70.404,0.4
132,train,1,8,6,Pursuers,0,7,3,86.276,0.4
133,train,1,8,6,Pursuers,0,19,12,351.699,0.4
134,train,1,8,6,Pursuers,0,8,8,105.133,0.4
135,train,1,8,6,Pursuers,0,9,7,116.914,0.4
136,train,1,8,6,Pursuers,0,14,13,211.27,0.4
137,train,1,8,6,Pursuers,0,10,8,137.995,0.4
138,train,1,8,6,Pursuers,0,42,29,837.301,0.4
139,train,1,8,6,Pursuers,0,14,11,223.818,0.4
140,train,1,8,6,Pursuers,0,26,24,422.208,0.4
141,train,1,8,6,Pursuers,0,7,5,86.84,0.4
142,train,1,8,6,Pursuers,0,26,25,425.4,0.4
143,train,1,8,6,Pursuers,0,7,5,81.33,0.4
144,train,1,8,6,Pursuers,0,21,15,322.471,0.4
145,train,1,8,6,Pursuers,0,16,12,245.272,0.4
146,train,1,8,6,Pursuers,0,14,10,216.138,0.4
147,train,1,8,6,Pursuers,0,9,7,115.392,0.4
148,train,1,8,6,Pursuers,0,57,51,1005.976,0.4
149,train,1,8,6,Pursuers,0,15,12,238.894,0.4
150,train,1,8,6,Pursuers,0,11,10,156.375,0.4
151,train,1,8,6,Pursuers,0,29,27,469.28,0.4
152,train,1,8,6,Pursuers,0,52,36,1058.528,0.4
153,train,1,8,6,Pursuers,0,11,10,153.75,0.4
154,train,1,8,6,Pursuers,0,35,33,577.397,0.4
155,train,1,8,6,Pursuers,0,25,23,401.03,0.4
156,train,1,8,6,Pursuers,0,24,20,415.018,0.4
157,train,1,8,6,Pursuers,0,12,10,174.844,0.4
158,train,1,8,6,Pursuers,0,15,13,224.6,0.4
159,train,1,8,6,Pursuers,0,13,12,189.254,0.4
160,train,1,8,6,Pursuers,0,17,17,259.35,0.4
161,train,1,8,6,Pursuers,0,11,9,160.422,0.4
162,train,1,8,6,Pursuers,0,8,5,100.177,0.4
163,train,1,8,6,Pursuers,0,9,8,120.262,0.4
164,train,1,8,6,Pursuers,0,18,15,306.622,0.4
165,train,1,8,6,Pursuers,0,14,11,218.259,0.4
166,train,1,8,6,Pursuers,0,15,13,222.564,0.4
167,train,1,8,6,Pursuers,0,13,11,188.782,0.4
168,train,1,8,6,Pursuers,0,39,24,732.491,0.4
169,train,1,8,6,Pursuers,0,15,11,241.552,0.4
170,train,1,8,6,Pursuers,0,50,38,1164.918,0.4
171,train,1,8,6,Pursuers,0,6,5,69.118,0.4
172,train,1,8,6,Pursuers,0,7,6,82.149,0.4
173,train,1,8,6,Pursuers,0,35,16,648.923,0.4
174,train,1,8,6,Pursuers,0,10,7,144.956,0.4
175,train,1,8,6,Pursuers,0,11,9,156.728,0.4
176,train,1,8,6,Pursuers,0,25,18,438.015,0.4
177,train,1,8,6,Pursuers,0,11,9,156.641,0.4
178,train,1,8,6,Pursuers,0,16,14,244.947,0.4
179,train,1,8,6,Pursuers,0,6,5,70.47,0.4
180,train,1,8,6,Pursuers,0,9,5,107.368,0.4
181,train,1,8,6,Pursuers,0,35,28,603.116,0.4
182,train,1,8,6,Pursuers,0,13,10,187.889,0.4
183,train,1,8,6,Pursuers,0,55,37,1055.876,0.4
184,train,1,8,6,Pursuers,0,84,48,1711.276,0.4
185,train,1,8,6,Pursuers,0,15,14,231.201,0.4
186,train,1,8,6,Pursuers,0,11,7,153.878,0.4
187,train,1,8,6,Pursuers,0,11,7,158.644,0.4
188,train,1,8,6,Pursuers,0,6,6,68.65,0.4
189,train,1,8,6,Pursuers,0,16,14,249.872,0.4
190,train,1,8,6,Pursuers,0,28,24,513.245,0.4
191,train,1,8,6,Pursuers,0,7,5,89.114,0.4
192,train,1,8,6,Pursuers,0,23,22,368.936,0.4
193,train,1,8,6,Pursuers,0,15,12,229.695,0.4
194,train,1,8,6,Pursuers,0,18,11,300.181,0.4
195,train,1,8,6,Pursuers,0,13,11,191.785,0.4
196,train,1,8,6,Pursuers,0,10,9,138.739,0.4
197,train,1,8,6,Pursuers,0,27,22,463.831,0.4
198,train,1,8,6,Pursuers,0,53,49,902.381,0.4
199,train,1,8,6,Pursuers,0,32,23,554.08,0.4
0,eval,1,8,6,Evaders,1,200,199,,0.0
1,eval,1,8,6,Evaders,1,200,199,,0.0
2,eval,1,8,6,Evaders,1,200,199,,0.0
3,eval,1,8,6,Evaders,1,200,199,,0.0
4,eval,1,8,6,Evaders,1,200,199,,0.0
5,eval,1,8,6,Evaders,1,200,199,,0.0
6,eval,1,8,6,Evaders,1,200,199,,0.0
7,eval,1,8,6,Evaders,1,200,199,,0.0
8,eval,1,8,6,Evaders,1,200,199,,0.0
9,eval,1,8,6,Evaders,1,200,199,,0.0
10,eval,1,8,6,Evaders,1,200,199,,0.0
11,eval,1,8,6,Evaders,1,200,199,,0.0
12,eval,1,8,6,Evaders,1,200,199,,0.0
13,eval,1,8,6,Evaders,1,200,199,,0.0
14,eval,1,8,6,Evaders,1,200,199,,0.0
15,eval,1,8,6,Evaders,1,200,199,,0.0
16,eval,1,8,6,Evaders,1,200,199,,0.0
17,eval,1,8,6,Evaders,1,200,199,,0.0
18,eval,1,8,6,Evaders,1,200,199,,0.0
19,eval,1,8,6,Evaders,1,200,199,,0.0
0,train,1,8,8,Pursuers,0,17,7,383.52,0.4
1,train,1,8,8,Pursuers,0,38,28,970.276,0.4
2,train,1,8,8,Evaders,1,200,147,6253.064,0.4
3,train,1,8,8,Pursuers,0,13,13,254.559,0.4
4,train,1,8,8,Pursuers,0,7,5,108.078,0.4
5,train,1,8,8,Pursuers,0,27,18,676.026,0.4
6,train,1,8,8,Pursuers,0,51,40,1430.279,0.4
7,train,1,8,8,Evaders,1,200,171,6520.548,0.4
8,train,1,8,8,Pursuers,0,10,6,193.781,0.4
9,train,1,8,8,Pursuers,0,21,16,492.225,0.4
10,train,1,8,8,Pursuers,0,71,49,1970.472,0.4
11,train,1,8,8,Pursuers,0,6,5,90.967,0.4
12,train,1,8,8,Pursuers,0,43,33,1139.269,0.4
13,train,1,8,8,Pursuers,0,21,19,451.728,0.4
14,train,1,8,8,Pursuers,0,7,6,113.214,0.4
15,train,1,8,8,Pursuers,0,59,47,1433.561,0.4
16,train,1,8,8,Pursuers,0,17,10,367.458,0.4
17,train,1,8,8,Pursuers,0,110,89,3297.41,0.4
18,train,1,8,8,Evaders,1,200,155,5807.977,0.4
19,train,1,8,8,Pursuers,0,48,34,1317.853,0.4
20,train,1,8,8,Pursuers,0,149,105,4355.751,0.4
21,train,1,8,8,Pursuers,0,46,42,1052.21,0.4
22,train,1,8,8,Pursuers,0,15,13,340.628,0.4
23,train,1,8,8,Pursuers,0,116,84,3309.696,0.4
24,train,1,8,8,Pursuers,0,15,8,312.041,0.4
25,train,1,8,8,Pursuers,0,128,100,3575.558,0.4
26,train,1,8,8,Evaders,1,200,170,5250.643,0.4
27,train,1,8,8,Pursuers,0,13,11,253.76,0.4
28,train,1,8,8,Pursuers,0,197,151,6084.248,0.4
29,train,1,8,8,Pursuers,0,23,21,541.863,0.4
30,train,1,8,8,Pursuers,0,25,24,549.515,0.4
31,train,1,8,8,Pursuers,0,149,126,4089.223,0.4
32,train,1,8,8,Evaders,1,200,161,5428.615,0.4
33,train,1,8,8,Evaders,1,200,162,6298.928,0.4
34,train,1,8,8,Evaders,1,200,160,6376.981,0.4
35,train,1,8,8,Pursuers,0,186,142,5360.585,0.4
36,train,1,8,8,Pursuers,0,17,10,402.326,0.4
37,train,1,8,8,Pursuers,0,42,34,994.441,0.4
38,train,1,8,8,Pursuers,0,81,69,1943.069,0.4
39,train,1,8,8,Pursuers,0,30,27,673.648,0.4
40,train,1,8,8,Pursuers,0,187,141,5356.405,0.4
41,train,1,8,8,Pursuers,0,89,72,2277.026,0.4
42,train,1,8,8,Pursuers,0,85,68,2358.437,0.4
43,train,1,8,8,Evaders,1,200,153,6178.918,0.4
44,train,1,8,8,Pursuers,0,6,3,88.701,0.4
45,train,1,8,8,Pursuers,0,12,8,249.115,0.4
46,train,1,8,8,Evaders,1,200,162,6587.624,0.4
47,train,1,8,8,Pursuers,0,13,10,249.931,0.4
48,train,1,8,8,Pursuers,0,14,10,318.465,0.4
49,train,1,8,8,Pursuers,0,47,43,1106.8,0.4
50,train,1,8,8,Pursuers,0,81,66,2324.706,0.4
51,train,1,8,8,Pursuers,0,27,18,674.274,0.4
52,train,1,8,8,Pursuers,0,60,46,1492.337,0.4
53,train,1,8,8,Evaders,1,200,152,6204.251,0.4
54,train,1,8,8,Evaders,1,200,157,6947.364,0.4
55,train,1,8,8,Evaders,1,200,162,6433.581,0.4
56,train,1,8,8,Pursuers,0,84,72,2282.9,0.4
57,train,1,8,8,Pursuers,0,8,4,139.247,0.4
58,train,1,8,8,Pursuers,0,10,6,182.805,0.4
59,train,1,8,8,Pursuers,0,108,71,3132.91,0.4
60,train,1,8,8,Pursuers,0,167,125,4780.241,0.4
61,train,1,8,8,Pursuers,0,28,18,730.315,0.4
62,train,1,8,8,Pursuers,0,48,33,1444.682,0.4
63,train,1,8,8,Pursuers,0,89,79,2496.63,0.4
64,train,1,8,8,Pursuers,0,42,35,1014.096,0.4
65,train,1,8,8,Pursuers,0,47,38,1130.928,0.4
66,train,1,8,8,Pursuers,0,65,41,1700.483,0.4
67,train,1,8,8,Pursuers,0,54,41,1407.364,0.4
68,train,1,8,8,Pursuers,0,7,5,109.774,0.4
69,train,1,8,8,Evaders,1,200,145,5924.611,0.4
70,train,1,8,8,Pursuers,0,16,13,360.971,0.4
71,train,1,8,8,Evaders,1,200,150,6097.831,0.4
72,train,1,8,8,Evaders,1,200,165,6290.881,0.4
73,train,1,8,8,Pursuers,0,5,2,58.219,0.4
74,train,1,8,8,Evaders,1,200,140,6114.692,0.4
75,train,1,8,8,Pursuers,0,9,5,167.868,0.4
76,train,1,8,8,Evaders,1,200,145,5890.06,0.4
77,train,1,8,8,Pursuers,0,25,20,638.693,0.4
78,train,1,8,8,Pursuers,0,110,68,3039.489,0.4
79,train,1,8,8,Pursuers,0,16,12,324.098,0.4
80,train,1,8,8,Pursuers,0,65,51,1711.14,0.4
81,train,1,8,8,Pursuers,0,148,117,4845.222,0.4
82,train,1,8,8,Pursuers,0,90,64,2557.096,0.4
83,train,1,8,8,Evaders,1,200,146,6047.398,0.4
84,train,1,8,8,Pursuers,0,15,10,336.603,0.4
85,train,1,8,8,Pursuers,0,5,1,56.941,0.4
86,train,1,8,8,Pursuers,0,46,30,1127.815,0.4
87,train,1,8,8,Pursuers,0,162,125,4711.576,0.4
88,train,1,8,8,Pursuers,0,19,10,424.654,0.4
89,train,1,8,8,Pursuers,0,15,11,313.627,0.4
90,train,1,8,8,Pursuers,0,124,90,3348.398,0.4
91,train,1,8,8,Pursuers,0,7,3,115.104,0.4
92,train,1,8,8,Pursuers,0,95,68,2691.608,0.4
93,train,1,8,8,Pursuers,0,94,70,2894.251,0.4
94,train,1,8,8,Pursuers,0,16,11,335.592,0.4
95,train,1,8,8,Evaders,1,200,150,6078.045,0.4
96,train,1,8,8,Pursuers,0,22,12,542.138,0.4
97,train,1,8,8,Pursuers,0,10,6,179.073,0.4
