episode,phase,evader_baseline,n_pursuers,n_evaders,winner,evader_win,turns,flag_transfers,total_reward,epsilon
38,train,1,4,4,Pursuers,0,6,0,56.057,0.4
39,train,1,4,4,Pursuers,0,6,0,57.857,0.4
40,train,1,4,4,Pursuers,0,6,0,57.857,0.4
41,train,1,4,4,Pursuers,0,6,0,58.457,0.4
42,train,1,4,4,Pursuers,0,7,0,51.357,0.4
43,train,1,4,4,Pursuers,0,6,0,58.257,0.4
44,train,1,4,4,Pursuers,0,6,0,54.557,0.4
45,train,1,4,4,Pursuers,0,6,0,58.857,0.4
46,train,1,4,4,Pursuers,0,7,0,53.857,0.4
47,train,1,4,4,Pursuers,0,13,1,37.057,0.4
48,train,1,4,4,Pursuers,0,6,0,55.457,0.4
49,train,1,4,4,Pursuers,0,6,0,59.057,0.4
50,train,1,4,4,Pursuers,0,6,0,59.057,0.4
51,train,1,4,4,Pursuers,0,6,0,56.357,0.4
52,train,1,4,4,Pursuers,0,6,0,55.457,0.4
53,train,1,4,4,Pursuers,0,6,0,56.957,0.4
54,train,1,4,4,Pursuers,0,6,0,56.357,0.4
55,train,1,4,4,Pursuers,0,6,0,58.857,0.4
56,train,1,4,4,Pursuers,0,6,0,56.557,0.4
57,train,1,4,4,Pursuers,0,6,0,58.457,0.4
58,train,1,4,4,Pursuers,0,6,0,55.057,0.4
59,train,1,4,4,Pursuers,0,6,0,54.157,0.4
60,train,1,4,4,Pursuers,0,6,0,56.357,0.4
61,train,1,4,4,Pursuers,0,7,0,52.057,0.4
62,train,1,4,4,Pursuers,0,12,1,43.757,0.4
63,train,1,4,4,Pursuers,0,6,0,57.257,0.4
64,train,1,4,4,Pursuers,0,13,1,39.857,0.4
65,train,1,4,4,Pursuers,0,6,0,59.057,0.4
66,train,1,4,4,Pursuers,0,6,0,56.957,0.4
67,train,1,4,4,Pursuers,0,6,0,56.357,0.4
68,train,1,4,4,Pursuers,0,12,1,39.09,0.4
69,train,1,4,4,Pursuers,0,6,0,56.457,0.4
70,train,1,4,4,Pursuers,0,6,0,58.457,0.4
71,train,1,4,4,Pursuers,0,13,1,33.857,0.4
72,train,1,4,4,Pursuers,0,12,1,42.557,0.4
73,train,1,4,4,Pursuers,0,6,0,57.857,0.4
74,train,1,4,4,Pursuers,0,20,1,27.686,0.4
75,train,1,4,4,Pursuers,0,6,0,59.657,0.4
76,train,1,4,4,Pursuers,0,6,0,58.457,0.4
77,train,1,4,4,Pursuers,0,7,0,51.957,0.4
78,train,1,4,4,Pursuers,0,6,0,54.857,0.4
79,train,1,4,4,Pursuers,0,6,0,57.657,0.4
80,train,1,4,4,Pursuers,0,12,1,44.457,0.4
81,train,1,4,4,Pursuers,0,6,0,59.457,0.4
82,train,1,4,4,Pursuers,0,12,1,48.443,0.4
83,train,1,4,4,Pursuers,0,6,0,59.057,0.4
84,train,1,4,4,Pursuers,0,6,0,58.257,0.4
85,train,1,4,4,Pursuers,0,6,0,56.457,0.4
86,train,1,4,4,Pursuers,0,6,0,57.257,0.4
87,train,1,4,4,Pursuers,0,6,0,56.357,0.4
88,train,1,4,4,Pursuers,0,6,0,56.857,0.4
89,train,1,4,4,Pursuers,0,12,1,37.114,0.4
90,train,1,4,4,Pursuers,0,6,0,56.057,0.4
91,train,1,4,4,Pursuers,0,13,1,44.643,0.4
92,train,1,4,4,Pursuers,0,6,0,58.257,0.4
93,train,1,4,4,Pursuers,0,6,0,58.157,0.4
94,train,1,4,4,Pursuers,0,6,0,57.857,0.4
95,train,1,4,4,Pursuers,0,6,0,58.457,0.4
96,train,1,4,4,Pursuers,0,6,0,56.057,0.4
97,train,1,4,4,Pursuers,0,6,0,56.357,0.4
98,train,1,4,4,Pursuers,0,6,0,57.657,0.4
99,train,1,4,4,Pursuers,0,6,0,56.357,0.4
100,train,1,4,4,Pursuers,0,6,0,56.057,0.4
101,train,1,4,4,Pursuers,0,6,0,56.957,0.4
102,train,1,4,4,Pursuers,0,6,0,55.157,0.4
103,train,1,4,4,Pursuers,0,6,0,56.357,0.4
104,train,1,4,4,Pursuers,0,6,0,58.057,0.4
105,train,1,4,4,Pursuers,0,13,1,37.229,0.4
106,train,1,4,4,Pursuers,0,12,1,41.357,0.4
107,train,1,4,4,Pursuers,0,6,0,54.257,0.4
108,train,1,4,4,Pursuers,0,6,0,59.657,0.4
109,train,1,4,4,Pursuers,0,12,1,42.057,0.4
110,train,1,4,4,Pursuers,0,6,0,58.257,0.4
111,train,1,4,4,Pursuers,0,6,0,58.057,0.4
112,train,1,4,4,Pursuers,0,13,1,39.49,0.4
113,train,1,4,4,Pursuers,0,13,1,36.257,0.4
114,train,1,4,4,Pursuers,0,6,0,54.857,0.4
115,train,1,4,4,Pursuers,0,13,1,37.914,0.4
116,train,1,4,4,Pursuers,0,20,1,29.524,0.4
117,train,1,4,4,Pursuers,0,6,0,58.457,0.4
118,train,1,4,4,Pursuers,0,28,2,-8.776,0.4
119,train,1,4,4,Pursuers,0,6,0,57.857,0.4
120,train,1,4,4,Pursuers,0,6,0,59.457,0.4
121,train,1,4,4,Pursuers,0,6,0,57.257,0.4
122,train,1,4,4,Pursuers,0,6,0,57.057,0.4
123,train,1,4,4,Pursuers,0,12,1,40.09,0.4
124,train,1,4,4,Pursuers,0,12,1,44.357,0.4
125,train,1,4,4,Pursuers,0,6,0,56.357,0.4
126,train,1,4,4,Pursuers,0,6,0,55.557,0.4
127,train,1,4,4,Pursuers,0,6,0,57.857,0.4
128,train,1,4,4,Pursuers,0,6,0,57.957,0.4
129,train,1,4,4,Pursuers,0,20,1,30.624,0.4
130,train,1,4,4,Pursuers,0,6,0,58.257,0.4
131,train,1,4,4,Pursuers,0,12,1,44.657,0.4
132,train,1,4,4,Pursuers,0,6,0,56.257,0.4
133,train,1,4,4,Pursuers,0,6,0,53.857,0.4
134,train,1,4,4,Pursuers,0,6,0,55.757,0.4
135,train,1,4,4,Pursuers,0,6,0,58.657,0.4
136,train,1,4,4,Pursuers,0,6,0,56.357,0.4
137,train,1,4,4,Pursuers,0,6,0,58.257,0.4
138,train,1,4,4,Pursuers,0,6,0,56.057,0.4
139,train,1,4,4,Pursuers,0,6,0,57.657,0.4
140,train,1,4,4,Pursuers,0,6,0,57.257,0.4
141,train,1,4,4,Pursuers,0,12,1,44.057,0.4
142,train,1,4,4,Pursuers,0,6,0,55.957,0.4
143,train,1,4,4,Pursuers,0,13,1,32.69,0.4
144,train,1,4,4,Pursuers,0,6,0,57.857,0.4
145,train,1,4,4,Pursuers,0,6,0,58.457,0.4
146,train,1,4,4,Pursuers,0,6,0,57.657,0.4
147,train,1,4,4,Pursuers,0,6,0,58.257,0.4
148,train,1,4,4,Pursuers,0,6,0,58.457,0.4
149,train,1,4,4,Pursuers,0,6,0,58.857,0.4
150,train,1,4,4,Pursuers,0,6,0,54.457,0.4
151,train,1,4,4,Pursuers,0,6,0,58.257,0.4
152,train,1,4,4,Pursuers,0,6,0,57.857,0.4
153,train,1,4,4,Pursuers,0,6,0,58.857,0.4
154,train,1,4,4,Pursuers,0,6,0,58.457,0.4
155,train,1,4,4,Pursuers,0,6,0,58.057,0.4
156,train,1,4,4,Pursuers,0,6,0,57.857,0.4
157,train,1,4,4,Pursuers,0,7,0,56.157,0.4
158,train,1,4,4,Pursuers,0,6,0,57.057,0.4
159,train,1,4,4,Pursuers,0,7,0,53.757,0.4
160,train,1,4,4,Pursuers,0,21,1,14.424,0.4
161,train,1,4,4,Pursuers,0,6,0,56.057,0.4
162,train,1,4,4,Pursuers,0,13,1,38.79,0.4
163,train,1,4,4,Pursuers,0,6,0,55.657,0.4
164,train,1,4,4,Pursuers,0,6,0,57.657,0.4
165,train,1,4,4,Pursuers,0,6,0,57.357,0.4
166,train,1,4,4,Pursuers,0,6,0,59.657,0.4
167,train,1,4,4,Pursuers,0,6,0,55.457,0.4
168,train,1,4,4,Pursuers,0,12,1,41.957,0.4
169,train,1,4,4,Pursuers,0,12,1,41.257,0.4
170,train,1,4,4,Pursuers,0,6,0,57.057,0.4
171,train,1,4,4,Pursuers,0,6,0,58.457,0.4
172,train,1,4,4,Pursuers,0,13,1,33.157,0.4
173,train,1,4,4,Pursuers,0,12,1,46.457,0.4
174,train,1,4,4,Pursuers,0,6,0,59.057,0.4
175,train,1,4,4,Pursuers,0,12,1,42.257,0.4
176,train,1,4,4,Pursuers,0,6,0,58.257,0.4
177,train,1,4,4,Pursuers,0,6,0,56.257,0.4
178,train,1,4,4,Pursuers,0,6,0,57.657,0.4
179,train,1,4,4,Pursuers,0,6,0,59.457,0.4
180,train,1,4,4,Pursuers,0,6,0,58.057,0.4
181,train,1,4,4,Pursuers,0,6,0,58.557,0.4
182,train,1,4,4,Pursuers,0,37,5,-14.843,0.4
183,train,1,4,4,Pursuers,0,6,0,58.457,0.4
184,train,1,4,4,Pursuers,0,6,0,56.457,0.4
185,train,1,4,4,Pursuers,0,12,1,44.457,0.4
186,train,1,4,4,Pursuers,0,6,0,58.257,0.4
187,train,1,4,4,Pursuers,0,6,0,58.557,0.4
188,train,1,4,4,Pursuers,0,6,0,58.257,0.4
189,train,1,4,4,Pursuers,0,13,1,33.89,0.4
190,train,1,4,4,Pursuers,0,20,1,28.057,0.4
191,train,1,4,4,Pursuers,0,6,0,57.457,0.4
192,train,1,4,4,Pursuers,0,6,0,55.457,0.4
193,train,1,4,4,Pursuers,0,6,0,58.257,0.4
194,train,1,4,4,Pursuers,0,6,0,57.857,0.4
195,train,1,4,4,Pursuers,0,6,0,56.257,0.4
196,train,1,4,4,Pursuers,0,6,0,58.257,0.4
197,train,1,4,4,Pursuers,0,7,0,53.157,0.4
198,train,1,4,4,Pursuers,0,6,0,59.057,0.4
199,train,1,4,4,Pursuers,0,6,0,57.657,0.4
0,eval,1,4,4,Pursuers,0,6,0,,0.0
1,eval,1,4,4,Pursuers,0,6,0,,0.0
2,eval,1,4,4,Pursuers,0,6,0,,0.0
3,eval,1,4,4,Pursuers,0,6,0,,0.0
4,eval,1,4,4,Pursuers,0,6,0,,0.0
5,eval,1,4,4,Pursuers,0,6,0,,0.0
6,eval,1,4,4,Pursuers,0,6,0,,0.0
7,eval,1,4,4,Pursuers,0,6,0,,0.0
8,eval,1,4,4,Pursuers,0,6,0,,0.0
9,eval,1,4,4,Pursuers,0,6,0,,0.0
10,eval,1,4,4,Pursuers,0,6,0,,0.0
11,eval,1,4,4,Pursuers,0,6,0,,0.0
12,eval,1,4,4,Pursuers,0,6,0,,0.0
13,eval,1,4,4,Pursuers,0,6,0,,0.0
14,eval,1,4,4,Pursuers,0,6,0,,0.0
15,eval,1,4,4,Pursuers,0,6,0,,0.0
16,eval,1,4,4,Pursuers,0,6,0,,0.0
17,eval,1,4,4,Pursuers,0,6,0,,0.0
18,eval,1,4,4,Pursuers,0,6,0,,0.0
19,eval,1,4,4,Pursuers,0,6,0,,0.0
0,train,1,4,6,Pursuers,0,16,2,27.163,0.4
1,train,1,4,6,Pursuers,0,44,4,-55.83,0.4
2,train,1,4,6,Pursuers,0,14,1,26.43,0.4
3,train,1,4,6,Pursuers,0,57,7,-102.94,0.4
4,train,1,4,6,Pursuers,0,7,0,45.508,0.4
5,train,1,4,6,Pursuers,0,58,8,-83.513,0.4
6,train,1,4,6,Pursuers,0,12,1,29.366,0.4
7,train,1,4,6,Pursuers,0,25,2,0.665,0.4
8,train,1,4,6,Pursuers,0,56,9,-128.649,0.4
9,train,1,4,6,Pursuers,0,8,0,38.33,0.4
10,train,1,4,6,Pursuers,0,7,0,45.753,0.4
11,train,1,4,6,Pursuers,0,14,1,21.341,0.4
12,train,1,4,6,Pursuers,0,67,9,-146.216,0.4
13,train,1,4,6,Pursuers,0,7,0,51.453,0.4
14,train,1,4,6,Pursuers,0,12,1,37.508,0.4
15,train,1,4,6,Pursuers,0,6,0,53.908,0.4
16,train,1,4,6,Pursuers,0,6,0,54.981,0.4
17,train,1,4,6,Pursuers,0,8,0,44.053,0.4
18,train,1,4,6,Pursuers,0,6,0,55.181,0.4
19,train,1,4,6,Pursuers,0,20,2,17.159,0.4
20,train,1,4,6,Pursuers,0,30,3,-16.233,0.4
21,train,1,4,6,Pursuers,0,13,1,34.781,0.4
22,train,1,4,6,Pursuers,0,7,0,50.253,0.4
23,train,1,4,6,Pursuers,0,7,0,50.453,0.4
24,train,1,4,6,Pursuers,0,35,9,-33.481,0.4
25,train,1,4,6,Pursuers,0,7,0,49.508,0.4
26,train,1,4,6,Pursuers,0,6,0,54.581,0.4
27,train,1,4,6,Pursuers,0,21,1,5.977,0.4
28,train,1,4,6,Pursuers,0,12,1,42.392,0.4
29,train,1,4,6,Pursuers,0,7,0,44.308,0.4
30,train,1,4,6,Pursuers,0,7,0,50.453,0.4
31,train,1,4,6,Pursuers,0,12,1,42.381,0.4
32,train,1,4,6,Pursuers,0,13,1,36.392,0.4
33,train,1,4,6,Pursuers,0,6,0,53.981,0.4
34,train,1,4,6,Pursuers,0,6,0,53.781,0.4
35,train,1,4,6,Pursuers,0,35,5,-43.165,0.4
36,train,1,4,6,Pursuers,0,21,2,5.576,0.4
37,train,1,4,6,Pursuers,0,6,0,56.981,0.4
38,train,1,4,6,Pursuers,0,6,0,55.381,0.4
39,train,1,4,6,Pursuers,0,6,0,55.381,0.4
40,train,1,4,6,Pursuers,0,13,1,31.881,0.4
41,train,1,4,6,Pursuers,0,6,0,53.508,0.4
42,train,1,4,6,Pursuers,0,7,0,46.508,0.4
43,train,1,4,6,Pursuers,0,6,0,54.981,0.4
44,train,1,4,6,Pursuers,0,6,0,55.181,0.4
45,train,1,4,6,Pursuers,0,21,1,10.344,0.4
46,train,1,4,6,Pursuers,0,7,0,50.381,0.4
47,train,1,4,6,Pursuers,0,6,0,53.308,0.4
48,train,1,4,6,Pursuers,0,6,0,53.181,0.4
49,train,1,4,6,Pursuers,0,6,0,56.781,0.4
50,train,1,4,6,Pursuers,0,6,0,56.181,0.4
51,train,1,4,6,Pursuers,0,16,2,17.239,0.4
52,train,1,4,6,Pursuers,0,12,1,35.192,0.4
53,train,1,4,6,Pursuers,0,6,0,56.181,0.4
54,train,1,4,6,Pursuers,0,53,6,-73.894,0.4
55,train,1,4,6,Pursuers,0,12,1,36.392,0.4
56,train,1,4,6,Pursuers,0,28,4,-7.494,0.4
57,train,1,4,6,Pursuers,0,42,4,-65.253,0.4
58,train,1,4,6,Pursuers,0,6,0,55.981,0.4
59,train,1,4,6,Pursuers,0,6,0,55.381,0.4
60,train,1,4,6,Pursuers,0,6,0,56.181,0.4
61,train,1,4,6,Pursuers,0,6,0,55.981,0.4
62,train,1,4,6,Pursuers,0,12,1,29.452,0.4
63,train,1,4,6,Pursuers,0,6,0,55.381,0.4
64,train,1,4,6,Pursuers,0,20,2,5.217,0.4
65,train,1,4,6,Pursuers,0,19,2,11.251,0.4
66,train,1,4,6,Pursuers,0,6,0,54.581,0.4
67,train,1,4,6,Pursuers,0,6,0,53.708,0.4
68,train,1,4,6,Pursuers,0,6,0,56.181,0.4
69,train,1,4,6,Pursuers,0,6,0,55.381,0.4
70,train,1,4,6,Pursuers,0,6,0,55.581,0.4
71,train,1,4,6,Pursuers,0,6,0,56.181,0.4
72,train,1,4,6,Pursuers,0,22,3,8.495,0.4
73,train,1,4,6,Pursuers,0,6,0,54.381,0.4
74,train,1,4,6,Pursuers,0,6,0,55.981,0.4
75,train,1,4,6,Pursuers,0,6,0,55.381,0.4
76,train,1,4,6,Pursuers,0,20,2,17.12,0.4
77,train,1,4,6,Pursuers,0,30,4,-13.294,0.4
78,train,1,4,6,Pursuers,0,6,0,55.581,0.4
79,train,1,4,6,Pursuers,0,36,4,-18.064,0.4
80,train,1,4,6,Pursuers,0,20,2,8.663,0.4
81,train,1,4,6,Pursuers,0,6,0,57.981,0.4
82,train,1,4,6,Pursuers,0,13,1,34.616,0.4
83,train,1,4,6,Pursuers,0,6,0,54.108,0.4
84,train,1,4,6,Pursuers,0,6,0,57.981,0.4
85,train,1,4,6,Pursuers,0,6,0,55.308,0.4
86,train,1,4,6,Pursuers,0,6,0,54.108,0.4
87,train,1,4,6,Pursuers,0,31,4,-10.01,0.4
88,train,1,4,6,Pursuers,0,12,1,34.381,0.4
89,train,1,4,6,Pursuers,0,6,0,55.981,0.4
90,train,1,4,6,Pursuers,0,7,0,50.181,0.4
91,train,1,4,6,Pursuers,0,6,0,54.981,0.4
92,train,1,4,6,Pursuers,0,6,0,55.581,0.4
93,train,1,4,6,Pursuers,0,6,0,56.181,0.4
94,train,1,4,6,Pursuers,0,32,3,-21.235,0.4
95,train,1,4,6,Pursuers,0,12,1,32.681,0.4
96,train,1,4,6,Pursuers,0,50,9,-62.825,0.4
97,train,1,4,6,Pursuers,0,12,1,37.192,0.4
98,train,1,4,6,Pursuers,0,6,0,55.581,0.4
99,train,1,4,6,Pursuers,0,6,0,53.781,0.4
100,train,1,4,6,Pursuers,0,6,0,55.581,0.4
101,train,1,4,6,Pursuers,0,6,0,55.381,0.4
102,train,1,4,6,Pursuers,0,6,0,53.908,0.4
103,train,1,4,6,Pursuers,0,6,0,55.581,0.4
104,train,1,4,6,Pursuers,0,6,0,51.581,0.4
105,train,1,4,6,Pursuers,0,23,4,6.294,0.4
106,train,1,4,6,Pursuers,0,7,0,51.381,0.4
107,train,1,4,6,Pursuers,0,6,0,54.108,0.4
108,train,1,4,6,Pursuers,0,6,0,53.108,0.4
109,train,1,4,6,Pursuers,0,55,8,-57.819,0.4
110,train,1,4,6,Pursuers,0,6,0,54.708,0.4
111,train,1,4,6,Pursuers,0,46,6,-45.161,0.4
112,train,1,4,6,Pursuers,0,6,0,56.181,0.4
113,train,1,4,6,Pursuers,0,6,0,55.981,0.4
114,train,1,4,6,Pursuers,0,6,0,55.981,0.4
115,train,1,4,6,Pursuers,0,49,6,-51.957,0.4
116,train,1,4,6,Pursuers,0,6,0,57.581,0.4
117,train,1,4,6,Pursuers,0,6,0,57.381,0.4
118,train,1,4,6,Pursuers,0,6,0,55.581,0.4
119,train,1,4,6,Pursuers,0,12,1,27.281,0.4
120,train,1,4,6,Pursuers,0,74,10,-130.2,0.4
121,train,1,4,6,Pursuers,0,6,0,52.708,0.4
122,train,1,4,6,Pursuers,0,7,0,48.181,0.4
123,train,1,4,6,Pursuers,0,12,1,34.306,0.4
124,train,1,4,6,Pursuers,0,6,0,53.508,0.4
125,train,1,4,6,Pursuers,0,6,0,54.708,0.4
126,train,1,4,6,Pursuers,0,6,0,51.981,0.4
127,train,1,4,6,Pursuers,0,6,0,55.181,0.4
128,train,1,4,6,Pursuers,0,6,0,53.908,0.4
129,train,1,4,6,Pursuers,0,6,0,53.781,0.4
130,train,1,4,6,Pursuers,0,6,0,54.581,0.4
131,train,1,4,6,Pursuers,0,6,0,55.381,0.4
132,train,1,4,6,Pursuers,0,6,0,54.981,0.4
133,train,1,4,6,Pursuers,0,6,0,54.108,0.4
134,train,1,4,6,Pursuers,0,6,0,56.381,0.4
135,train,1,4,6,Pursuers,0,6,0,55.381,0.4
136,train,1,4,6,Pursuers,0,6,0,54.581,0.4
137,train,1,4,6,Pursuers,0,37,3,-5.21,0.4
138,train,1,4,6,Pursuers,0,6,0,55.781,0.4
139,train,1,4,6,Pursuers,0,12,1,31.992,0.4
140,train,1,4,6,Pursuers,0,6,0,55.581,0.4
141,train,1,4,6,Pursuers,0,6,0,57.381,0.4
142,train,1,4,6,Pursuers,0,31,4,-17.08,0.4
143,train,1,4,6,Pursuers,0,6,0,56.781,0.4
144,train,1,4,6,Pursuers,0,6,0,55.381,0.4
145,train,1,4,6,Pursuers,0,12,1,30.992,0.4
146,train,1,4,6,Pursuers,0,12,1,34.395,0.4
147,train,1,4,6,Pursuers,0,6,0,55.381,0.4
148,train,1,4,6,Pursuers,0,12,1,28.381,0.4
149,train,1,4,6,Pursuers,0,6,0,55.581,0.4
150,train,1,4,6,Pursuers,0,6,0,55.181,0.4
151,train,1,4,6,Pursuers,0,6,0,54.381,0.4
152,train,1,4,6,Pursuers,0,6,0,53.381,0.4
153,train,1,4,6,Pursuers,0,19,1,16.944,0.4
154,train,1,4,6,Pursuers,0,12,1,37.908,0.4
155,train,1,4,6,Pursuers,0,6,0,55.581,0.4
156,train,1,4,6,Pursuers,0,12,1,38.166,0.4
157,train,1,4,6,Pursuers,0,6,0,56.781,0.4
158,train,1,4,6,Pursuers,0,12,1,32.692,0.4
159,train,1,4,6,Pursuers,0,6,0,56.181,0.4
160,train,1,4,6,Pursuers,0,6,0,52.181,0.4
161,train,1,4,6,Pursuers,0,6,0,56.181,0.4
162,train,1,4,6,Pursuers,0,6,0,55.581,0.4
163,train,1,4,6,Pursuers,0,12,1,33.238,0.4
164,train,1,4,6,Pursuers,0,35,3,-34.534,0.4
165,train,1,4,6,Pursuers,0,6,0,56.581,0.4
166,train,1,4,6,Pursuers,0,28,3,-18.911,0.4
167,train,1,4,6,Pursuers,0,14,1,32.492,0.4
168,train,1,4,6,Pursuers,0,6,0,56.181,0.4
169,train,1,4,6,Pursuers,0,6,0,56.181,0.4
170,train,1,4,6,Pursuers,0,6,0,57.381,0.4
171,train,1,4,6,Pursuers,0,19,1,17.57,0.4
172,train,1,4,6,Pursuers,0,23,4,4.236,0.4
173,train,1,4,6,Pursuers,0,6,0,54.381,0.4
174,train,1,4,6,Pursuers,0,6,0,54.981,0.4
175,train,1,4,6,Pursuers,0,6,0,55.181,0.4
176,train,1,4,6,Pursuers,0,6,0,55.381,0.4
177,train,1,4,6,Pursuers,0,60,7,-105.091,0.4
178,train,1,4,6,Pursuers,0,6,0,54.581,0.4
179,train,1,4,6,Pursuers,0,31,2,-29.73,0.4
180,train,1,4,6,Pursuers,0,6,0,55.581,0.4
181,train,1,4,6,Pursuers,0,6,0,55.181,0.4
182,train,1,4,6,Pursuers,0,6,0,54.981,0.4
183,train,1,4,6,Pursuers,0,6,0,53.381,0.4
184,train,1,4,6,Pursuers,0,12,1,36.781,0.4
185,train,1,4,6,Pursuers,0,6,0,53.981,0.4
186,train,1,4,6,Pursuers,0,19,2,15.924,0.4
187,train,1,4,6,Pursuers,0,6,0,53.781,0.4
188,train,1,4,6,Pursuers,0,6,0,55.581,0.4
189,train,1,4,6,Pursuers,0,6,0,56.781,0.4
190,train,1,4,6,Pursuers,0,6,0,55.581,0.4
191,train,1,4,6,Pursuers,0,6,0,56.181,0.4
192,train,1,4,6,Pursuers,0,12,1,40.966,0.4
193,train,1,4,6,Pursuers,0,6,0,53.781,0.4
194,train,1,4,6,Pursuers,0,6,0,54.108,0.4
195,train,1,4,6,Pursuers,0,6,0,55.381,0.4
196,train,1,4,6,Pursuers,0,6,0,55.381,0.4
197,train,1,4,6,Pursuers,0,6,0,53.908,0.4
198,train,1,4,6,Pursuers,0,17,2,30.975,0.4
199,train,1,4,6,Pursuers,0,6,0,55.981,0.4
0,eval,1,4,6,Pursuers,0,6,0,,0.0
1,eval,1,4,6,Pursuers,0,6,0,,0.0
2,eval,1,4,6,Pursuers,0,6,0,,0.0
3,eval,1,4,6,Pursuers,0,6,0,,0.0
4,eval,1,4,6,Pursuers,0,6,0,,0.0
5,eval,1,4,6,Pursuers,0,6,0,,0.0
6,eval,1,4,6,Pursuers,0,6,0,,0.0
7,eval,1,4,6,Pursuers,0,6,0,,0.0
8,eval,1,4,6,Pursuers,0,6,0,,0.0
9,eval,1,4,6,Pursuers,0,6,0,,0.0
10,eval,1,4,6,Pursuers,0,6,0,,0.0
11,eval,1,4,6,Pursuers,0,6,0,,0.0
12,eval,1,4,6,Pursuers,0,6,0,,0.0
13,eval,1,4,6,Pursuers,0,6,0,,0.0
14,eval,1,4,6,Pursuers,0,6,0,,0.0
15,eval,1,4,6,Pursuers,0,6,0,,0.0
16,eval,1,4,6,Pursuers,0,6,0,,0.0
17,eval,1,4,6,Pursuers,0,6,0,,0.0
18,eval,1,4,6,Pursuers,0,6,0,,0.0
19,eval,1,4,6,Pursuers,0,6,0,,0.0
0,train,1,4,8,Pursuers,0,13,1,26.99,0.4
1,train,1,4,8,Pursuers,0,87,12,-159.661,0.4
2,train,1,4,8,Pursuers,0,6,0,53.108,0.4
3,train,1,4,8,Pursuers,0,32,6,-31.188,0.4
4,train,1,4,8,Pursuers,0,8,0,43.381,0.4
5,train,1,4,8,Pursuers,0,7,0,50.453,0.4
6,train,1,4,8,Pursuers,0,8,0,42.781,0.4
7,train,1,4,8,Pursuers,0,16,2,-5.048,0.4
8,train,1,4,8,Pursuers,0,9,0,35.581,0.4
9,train,1,4,8,Pursuers,0,6,0,56.181,0.4
10,train,1,4,8,Pursuers,0,6,0,53.708,0.4
11,train,1,4,8,Pursuers,0,6,0,54.708,0.4
12,train,1,4,8,Pursuers,0,6,0,54.108,0.4
13,train,1,4,8,Pursuers,0,7,0,46.508,0.4
14,train,1,4,8,Pursuers,0,16,1,8.898,0.4
15,train,1,4,8,Pursuers,0,6,0,52.308,0.4
16,train,1,4,8,Pursuers,0,43,7,-80.216,0.4
17,train,1,4,8,Pursuers,0,6,0,55.581,0.4
18,train,1,4,8,Pursuers,0,6,0,54.381,0.4
19,train,1,4,8,Pursuers,0,6,0,53.781,0.4
20,train,1,4,8,Pursuers,0,13,1,33.505,0.4
21,train,1,4,8,Pursuers,0,102,15,-285.002,0.4
22,train,1,4,8,Pursuers,0,17,1,-0.165,0.4
23,train,1,4,8,Pursuers,0,6,0,56.181,0.4
